,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.415,,,-0.415,,-...,606,682,606.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.419,,,-0.419,,-...,608,683,608.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.42,,,-0.42,,-...,609,684,609.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.423,,,-0.423,,-...,610,685,610.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.424,,,-0.424,,-...,611,686,611.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.425,,,-0.425,,-...,612,687,612.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.426,,,-0.426,,-...,613,688,613.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.42700000000000005,,,-0.427,,-...,614,689,614.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.429,,,-0.429,,-...,615,690,615.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.585,,-0.276,-0.43,,-.-.,616,691,616.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.431,,,-0.431,,-...,617,692,617.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.433,,,-0.433,,-...,618,693,618.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.433,,,-0.433,,-...,619,694,619.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.434,,,-0.434,,-...,620,695,620.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.49,-0.38,,-0.435,,--..,622,696,622.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.436,,,-0.436,,-...,623,697,623.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,624,698,624.0
ispinesib mesylate,gdsc_Ispinesib Mesylate,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,625,699,625.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.444,,-0.444,,.-..,626,700,626.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.449,,,-0.449,,-...,628,701,628.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.455,,,-0.455,,-...,629,702,629.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.45799999999999996,,,-0.458,,-...,630,703,630.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.46299999999999997,,,-0.463,,-...,631,704,631.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.466,,,-0.466,,-...,632,705,632.0
hg-5-88-01,gdsc_HG-5-88-01,Not Clinically Relevant,-0.46799999999999997,,,-0.468,,-...,633,706,633.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.47200000000000003,,,-0.472,,-...,634,707,634.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.475,,,-0.475,,-...,635,708,635.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.479,,,-0.479,,-...,636,709,636.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.48,,,-0.48,,-...,637,710,637.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.48100000000000004,,,-0.481,,-...,638,711,638.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.489,,,-0.489,,-...,639,712,639.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.493,,,-0.493,,-...,640,713,640.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.496,,,-0.496,,-...,642,714,642.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.49700000000000005,,,-0.497,,-...,643,715,643.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.49700000000000005,,,-0.497,,-...,644,716,644.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.505,,,-0.505,,-...,646,717,646.0
681640,gdsc_681640,Not Clinically Relevant,-0.526,,,-0.526,,-...,647,718,647.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.584,-0.47,,-0.527,,--..,648,719,648.0
xmd14-99,gdsc_XMD14-99,Not Clinically Relevant,-0.527,,,-0.527,,-...,649,720,649.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.536,,,-0.536,,-...,650,721,650.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.537,,,-0.537,,-...,651,722,651.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.537,,,-0.537,,-...,652,723,652.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.541,,,-0.541,,-...,653,724,653.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.544,,,-0.544,,-...,654,725,654.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.5489999999999999,,,-0.549,,-...,655,726,655.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.564,,,-0.564,,-...,656,727,656.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.565,,,-0.565,,-...,657,728,657.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.5720000000000001,,,-0.572,,-...,658,729,658.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.574,,,-0.574,,-...,659,730,659.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.5760000000000001,,,-0.576,,-...,660,731,660.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.589,,,-0.589,,-...,661,732,661.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.59,,,-0.59,,-...,662,733,662.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.591,,,-0.591,,-...,663,734,663.0
ql-xii-61,gdsc_QL-XII-61,Not Clinically Relevant,-0.593,,,-0.593,,-...,664,735,664.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.598,,,-0.598,,-...,665,736,665.0
gsk429286a,gdsc_GSK429286A,Not Clinically Relevant,-0.608,,,-0.608,,-...,666,737,666.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.612,,,-0.612,,-...,667,738,667.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.625,,,-0.625,,-...,668,739,668.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.629,,,-0.629,,-...,669,740,669.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.631,,,-0.631,,-...,670,741,670.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.659,,,-0.659,,-...,671,742,671.0
alectinib,gdsc_Alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.713,,,-0.713,,-...,672,743,672.0
