,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.358,,,-0.358,,-...,605,682,605.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.36,,,-0.36,,-...,606,683,606.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.365,,,-0.365,,-...,607,684,607.0
repligen 136,ctrp_Repligen 136,Not Clinically Relevant,,-0.365,,-0.365,,.-..,608,685,608.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.484,-0.249,,-0.366,,--..,609,686,609.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.36700000000000005,,,-0.367,,-...,610,687,610.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.369,,,-0.369,,-...,611,688,611.0
sotrastaurin,ctrp_sotrastaurin,pan-PKC inhibitor,,-0.369,,-0.369,,.-..,612,689,612.0
skepinone-l,ctrp_skepinone-L,Not Clinically Relevant,,-0.37,,-0.37,,.-..,613,690,613.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.373,,-0.373,,.-..,614,691,614.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.373,,,-0.373,,-...,615,692,615.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.374,,,-0.374,,-...,617,693,617.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.374,,-0.374,,.-..,618,694,618.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.375,,,-0.375,,-...,619,695,619.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.375,,,-0.375,,-...,620,696,620.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.377,,,-0.377,,-...,621,697,621.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.381,,-0.381,,.-..,623,698,623.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.384,,,-0.384,,-...,624,699,624.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.386,,,-0.386,,-...,625,700,625.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.39,,,-0.39,,-...,626,701,626.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.391,,,-0.391,,-...,628,702,628.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.391,,,-0.391,,-...,629,703,629.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,630,704,630.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,631,705,631.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.514,,-0.28,-0.397,,-.-.,632,706,632.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.4,,,-0.4,,-...,633,707,633.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.401,,,-0.401,,-...,634,708,634.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.405,,,-0.405,,-...,636,709,636.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.406,,,-0.406,,-...,637,710,637.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.409,,,-0.409,,-...,638,711,638.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,639,712,639.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,640,713,640.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.415,,,-0.415,,-...,641,714,641.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.415,,,-0.415,,-...,642,715,642.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.41700000000000004,,,-0.417,,-...,643,716,643.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,644,717,644.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,645,718,645.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.425,,,-0.425,,-...,646,719,646.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.42700000000000005,,,-0.427,,-...,647,720,647.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.442,,,-0.442,,-...,649,721,649.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.44299999999999995,,,-0.443,,-...,650,722,650.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.447,,,-0.447,,-...,652,723,652.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.45299999999999996,,,-0.453,,-...,653,724,653.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.45399999999999996,,,-0.454,,-...,654,725,654.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.47200000000000003,,,-0.472,,-...,655,726,655.0
681640,gdsc_681640,Not Clinically Relevant,-0.48,,,-0.48,,-...,656,727,656.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.489,,,-0.489,,-...,657,728,657.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.496,,,-0.496,,-...,658,729,658.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.496,,,-0.496,,-...,659,730,659.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.503,,,-0.503,,-...,660,731,660.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.519,,,-0.519,,-...,661,732,661.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.519,,,-0.519,,-...,662,733,662.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.521,,,-0.521,,-...,663,734,663.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.521,,,-0.521,,-...,664,735,664.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.529,,,-0.529,,-...,665,736,665.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.534,,,-0.534,,-...,666,737,666.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.5429999999999999,,,-0.543,,-...,667,738,667.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.551,,,-0.551,,-...,668,739,668.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.5529999999999999,,,-0.553,,-...,669,740,669.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.58,,,-0.58,,-...,670,741,670.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.583,,,-0.583,,-...,671,742,671.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.5920000000000001,,,-0.592,,-...,672,743,672.0
