,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,612,687,612.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.4,,,-0.4,,-...,613,688,613.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.4,,,-0.4,,-...,614,689,614.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.40299999999999997,,-0.403,,.-..,615,690,615.0
compound 1b,ctrp_compound 1B,Not Clinically Relevant,,-0.40299999999999997,,-0.403,,.-..,616,691,616.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.40399999999999997,,,-0.404,,-...,617,692,617.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.405,,,-0.405,,-...,618,693,618.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.406,,,-0.406,,-...,619,694,619.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.408,,,-0.408,,-...,620,695,620.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.409,,,-0.409,,-...,621,696,621.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.41600000000000004,,,-0.416,,-...,622,697,622.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.41600000000000004,,,-0.416,,-...,623,698,623.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.41700000000000004,,,-0.417,,-...,624,699,624.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.419,,,-0.419,,-...,626,700,626.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.419,,,-0.419,,-...,627,701,627.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.42100000000000004,,,-0.421,,-...,628,702,628.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.42100000000000004,,,-0.421,,-...,629,703,629.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.424,,-0.424,,.-..,631,704,631.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.425,,,-0.425,,-...,632,705,632.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.425,,,-0.425,,-...,633,706,633.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.433,,,-0.433,,-...,634,707,634.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.435,,,-0.435,,-...,635,708,635.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.436,,,-0.436,,-...,636,709,636.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.439,,,-0.439,,-...,638,710,638.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.439,,,-0.439,,-...,639,711,639.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.439,,,-0.439,,-...,640,712,640.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.445,,,-0.445,,-...,641,713,641.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.447,,,-0.447,,-...,642,714,642.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.493,-0.409,,-0.451,,--..,643,715,643.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.599,,-0.308,-0.454,,-.-.,644,716,644.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.456,,,-0.456,,-...,645,717,645.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.456,,,-0.456,,-...,646,718,646.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.457,,,-0.457,,-...,647,719,647.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.45899999999999996,,,-0.459,,-...,648,720,648.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.46,,,-0.46,,-...,649,721,649.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.46299999999999997,,,-0.463,,-...,650,722,650.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.46399999999999997,,,-0.464,,-...,651,723,651.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.47600000000000003,,,-0.476,,-...,652,724,652.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.488,,,-0.488,,-...,654,725,654.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.494,,,-0.494,,-...,655,726,655.0
681640,gdsc_681640,Not Clinically Relevant,-0.5,,,-0.5,,-...,656,727,656.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.503,,,-0.503,,-...,657,728,657.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.513,,,-0.513,,-...,658,729,658.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.584,-0.467,,-0.526,,--..,659,730,659.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.5379999999999999,,,-0.538,,-...,660,731,660.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.54,,,-0.54,,-...,661,732,661.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.546,,,-0.546,,-...,662,733,662.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.5489999999999999,,,-0.549,,-...,663,734,663.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.551,,,-0.551,,-...,664,735,664.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.563,,,-0.563,,-...,665,736,665.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.5720000000000001,,,-0.572,,-...,666,737,666.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.585,,,-0.585,,-...,667,738,667.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.59,,,-0.59,,-...,668,739,668.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.593,,,-0.593,,-...,669,740,669.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.595,,,-0.595,,-...,670,741,670.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.6,,,-0.6,,-...,671,742,671.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.685,,,-0.685,,-...,672,743,672.0
