drug_name,DMB006
SNX17,0.35950000000000004
RO-15-4513,0.3592
5-methoxytryptamine,0.3589
PANK4,0.35850000000000004
LIG3,0.3582
cimaterol,0.358
CGP-54626,0.3574
FASTKD5,0.3569
RASA1,0.3569
serdemetan,0.3566
bisbenzimide,0.3566
KCNN4,0.3556
P4HB,0.3553
rofecoxib,0.3552
IRAK2,0.3552
CDT1,0.355
DSE,0.3547
NAE1,0.3546
FASTKD5,0.3539
solifenacin,0.3539
methyllycaconitine,0.35359999999999997
DMSO,0.35350000000000004
NUP62,0.3533
HSP inhibitor,0.3532
CHERP,0.35259999999999997
SLC25A46,0.35229999999999995
TGFBR1,0.3521
KIF9,0.3519
NF2,0.3518
RO-08-2750,0.3518
COPS2,0.3515
MORF4L1,0.3508
HOXA9,0.3502
VRK3,0.35009999999999997
GRK5,0.34990000000000004
PHF13,0.34990000000000004
NENF,0.3496
RASD1,0.34950000000000003
PPAR receptor agonist,0.34909999999999997
RRAGA,0.3488
RBL2,0.34850000000000003
CASP9,0.3477
elesclomol,0.3475
DNAJB1,0.3475
fraxetin,0.34729999999999994
sibutramine,0.3469
bezafibrate,0.3468
SQRDL,0.34659999999999996
ZFP28,0.34630000000000005
PPP3CB,0.34619999999999995
HRAS,0.34600000000000003
FOXA2,0.3457
piceid,0.3452
PCSK9,0.34509999999999996
depudecin,0.3447
REV-5901,0.3446
OPA1,0.34450000000000003
SCH-23390,0.34409999999999996
SIK3,0.344
torin-2,0.344
PXK,0.3433
ascorbyl-palmitate,0.3432
PHB2,0.34299999999999997
NEK4,0.34299999999999997
CEPT1,0.3429
DNM1,0.34240000000000004
racephedrine,0.3422
SLC3A2,0.3418
ZNF519,0.3417
IMPDH inhibitor,0.34149999999999997
OXTR,0.3414
GSK-3-inhibitor-IX,0.34119999999999995
Kruppel like transcription factors LOF,0.34090000000000004
BRD-K14048378,0.3407
BRD-K88761633,0.3406
TP53BP1,0.34009999999999996
clemastine,0.3398
NUP85,0.3398
CPT2,0.3397
EIF4EBP1,0.3394
ZNF747,0.3389
clofarabine,0.3385
STMN1,0.3369
prostaglandin-b2,0.3368
ATG10,0.3367
BRD-K77690805,0.3367
VPS26A,0.33649999999999997
FBXO7,0.3362
Ribonucleotide reductase inhibitor,0.3361
paclitaxel,0.3361
SMAD1,0.3347
CREG1,0.3347
HOXB2,0.3345
leu-enkephalin,0.3343
FYN,0.3342
PNU-96415E,0.33409999999999995
TNFSF13B,0.3332
ZNF597,0.33270000000000005
HMG20B,0.33270000000000005
RNASET2,0.3325
MLLT10,0.3322
DNAJB9,0.3321
GPR126,0.3321
NMNAT2,0.3319
TBC1D9B,0.3318
cyclopenthiazide,0.33149999999999996
E2F1,0.3309
IGF1R,0.3308
AICA-ribonucleotide,0.3306
EPHA3,0.33049999999999996
TOX2,0.3297
HOXC10,0.3293
FOXF2,0.32909999999999995
ORMDL3,0.3289
TMED9,0.3289
BRD-A61189834,0.3281
IARS,0.32799999999999996
BOLA1,0.3264
MCCC2,0.3261
canertinib,0.326
ZNF217,0.32530000000000003
MCOLN1,0.32520000000000004
MPZL1,0.3251
CDK2,0.3249
EHMT2,0.3245
BRD-A97035593,0.3245
TUBB4B,0.32409999999999994
CD19,0.32409999999999994
carbacyclin,0.3239
mifepristone,0.3237
diethyltoluamide,0.3232
IRAK4,0.32299999999999995
MSH2,0.32289999999999996
oxybenzone,0.32280000000000003
sotalol,0.32270000000000004
ZNF398,0.3223
PUM2,0.3221
SCUBE1,0.322
HDAC2,0.322
SUOX,0.32189999999999996
HNF1A,0.3218
GCH1,0.3214
HSF1,0.321
THAP11,0.321
TCEA2,0.31980000000000003
dihydroxyphenylglycine,0.3193
GRHL3,0.3193
picotamide,0.31920000000000004
ZNF384,0.3187
ZNF473,0.3184
quipazine,0.318
SRGAP2,0.3179
MNITMT,0.3179
CRABP1,0.3179
EP300,0.3178
tremorine,0.3177
RBP4,0.3172
ATMIN,0.3172
MAT2B,0.3169
trans-7-hydroxy-pipat,0.3164
HSPA1A,0.31620000000000004
CALM3,0.31620000000000004
CGP-71683,0.316
mestanolone,0.3156
RNF14,0.3156
RNF11,0.3156
POLG2,0.315
ATG4D,0.31489999999999996
pyroxamide,0.31489999999999996
ABCG8,0.3145
ZNF266,0.31420000000000003
GLA,0.3141
HDAC5,0.31329999999999997
TRAP1,0.31329999999999997
PDCD2,0.3131
ARPC1B,0.3131
cefdinir,0.3127
AS-703026,0.3122
dinoprostone,0.31170000000000003
GPR61,0.3114
cromoglicic-acid,0.3111
ESD,0.311
PD-198306,0.3107
ZNF787,0.3105
ebselen,0.3104
CLPTM1,0.3102
dovitinib,0.31
indole,0.3099
IFIH1,0.3091
halometasone,0.3091
miglitol,0.3089
ACADM,0.3086
vinburnine,0.3086
RWJ-21757,0.3085
PTGFR,0.3084
HOXA9,0.3081
EGLN3,0.3078
pravastatin,0.3073
AZI2,0.3072
GGCX,0.307
sphingosine,0.3068
BAD,0.3065
meclocycline,0.3063
ADRA2C,0.3062
HMGA2,0.306
didanosine,0.3059
HOXB5,0.3053
PACSIN3,0.30519999999999997
ITGB3,0.30510000000000004
RGS16,0.30510000000000004
PHF13,0.30510000000000004
PSAT1,0.3045
AKAP8,0.3042
nelfinavir,0.3038
PBK,0.3037
ELF1,0.3037
NDUFV2,0.303
KLF11,0.3025
UBE2D1,0.30219999999999997
RDX,0.3016
eriochrome-black-t,0.3015
fluorometholone,0.3013
GMEB1,0.3009
ALDH18A1,0.30079999999999996
NR5A2,0.3007
prothionamide,0.3003
UBE2D3,0.3002
TXNL1,0.3002
WWTR1,0.3002
azasetron,0.30010000000000003
diloxanide,0.29960000000000003
NFkB pathway inhibitor,0.2994
GDC-0879,0.2992
PRKCZ,0.2989
lisuride,0.2986
geranylgeraniol,0.2986
BRD-K54331210,0.2985
LARS2,0.2982
CSF3,0.298
ETS1,0.2977
RFC1,0.29760000000000003
HOXA2,0.2955
pirinixic-acid,0.2955
SOCS2,0.2955
famciclovir,0.2954
RU-24969,0.29510000000000003
TM9SF2,0.2949
r(-)-propylnorapomorphine,0.29469999999999996
EIF2C1,0.29469999999999996
ALDH2,0.29410000000000003
vinorelbine,0.294
EGR3,0.2939
TFPI,0.29359999999999997
NTAN1,0.2934
L-161982,0.2927
tenidap,0.2927
phloretin,0.2927
piroxicam,0.2926
CTRB2,0.2925
KLRC1,0.2924
PPIB,0.2922
IL15,0.2913
KRT26,0.2913
CAND1,0.2913
rifapentine,0.29100000000000004
CPT1A,0.2908
PRDM4,0.2908
isorotenone,0.29059999999999997
SOX11,0.2901
lasalocid,0.29
epothilone-a,0.2899
NR1D2,0.2899
SMOC2,0.2898
NFIL3,0.2897
NR2F6,0.2897
NR2F6,0.2897
anandamide,0.2897
temefos,0.2896
CHEK2,0.2893
MED21,0.2889
SR-142948,0.2888
VIM,0.28850000000000003
ZNF217,0.2883
triamterene,0.28809999999999997
mesulergine,0.28800000000000003
S100A1,0.2879
importazole,0.2874
HMBOX1,0.2864
BRD-K57954781,0.2863
auranofin,0.28600000000000003
GLRX2,0.2854
estradiol,0.2853
JTE-907,0.2851
indolophenanthridine,0.285
B3GAT3,0.2849
RUFY1,0.2848
cilostazol,0.2845
AGL,0.2843
BRD-K00256256,0.2841
DHPS,0.2839
XPC,0.28350000000000003
TNIK,0.28350000000000003
ZNF626,0.2833
butein,0.2833
rabeprazole,0.28300000000000003
GPR62,0.2828
pimozide,0.2826
U-99194,0.2825
iocetamic-acid,0.2822
GABRG1,0.2817
HBE1,0.2813
aminoindazole,0.2808
BAG3,0.2807
KAZALD1,0.28059999999999996
penfluridol,0.2803
PPP2R1A,0.2801
LPL,0.28
tipifarnib-P2,0.2797
decitabine,0.2791
ZC3HC1,0.2789
ATM,0.2789
MKI67IP,0.2787
ezetimibe,0.2787
mycophenolic-acid,0.2782
procainamide,0.2781
TXNDC9,0.2777
COL4A5,0.2777
RIOK2,0.2771
RPN2,0.27699999999999997
thalidomide,0.2768
TARBP1,0.2764
ENMD-2076,0.2763
SNX11,0.2762
NDUFC2,0.2761
KLF2,0.2761
PRKAR1B,0.2759
NCS-382,0.2758
HDAC10,0.2756
ZNF673,0.2756
SERPIND1,0.27440000000000003
TOR1A,0.2741
EPCAM,0.27399999999999997
PAPSS1,0.27390000000000003
EO-1428,0.2738
UFM1,0.2725
JMJD7-PLA2G4B,0.2724
KTN1,0.27190000000000003
KUC103420N,0.2712
SPIC,0.271
brefeldin-a,0.2706
ALDH6A1,0.2706
ANKRD10,0.2705
ouabain,0.2702
KITLG,0.2702
CDK2,0.2698
MKX,0.2698
VER-155008,0.2692
cymarin,0.2692
ABCB4,0.26890000000000003
SUCNR1,0.2685
ID4,0.2683
ACSL1,0.2682
SATB2,0.268
NDUFB6,0.26780000000000004
finasteride,0.26780000000000004
SGK3,0.26780000000000004
Histone deacetylases LOF,0.2669
GGPS1,0.2668
NDUFA3,0.2667
GPR87,0.2666
TAF1B,0.26649999999999996
PRKX,0.2663
GGA2,0.2662
CD40,0.2661
ASL,0.266
MB,0.266
buflomedil,0.266
QPCT,0.2658
ZBTB5,0.2658
CAPNS1,0.2656
bisphenol-a,0.2656
brivanib,0.26539999999999997
crotamiton,0.265
FBXW11,0.2648
AGPAT1,0.2647
UCL-2077,0.2646
TES,0.2643
PSB-11,0.264
prednisolone,0.2635
F2,0.2634
cilomilast,0.2627
IPMK,0.2625
INSIG1,0.26239999999999997
LSM2,0.2622
lobendazole,0.2621
CCNB2,0.2612
RALB,0.2607
KHDRBS1,0.26030000000000003
INPPL1,0.26030000000000003
reserpic-acid,0.26
propafenone,0.2597
PRKCQ,0.2597
PSME2,0.2597
DHCR24,0.2597
heliotrine,0.2591
PIGB,0.259
KCNN4,0.2586
ZNF274,0.2583
triamcinolone,0.2582
LMAN1,0.2581
PTPLAD1,0.25780000000000003
RNPS1,0.25780000000000003
NGRN,0.2576
NPY1R,0.2575
pifithrin-alpha,0.2565
NMNAT2,0.2564
NDUFS6,0.2563
SLC2A2,0.2562
PPARD,0.2557
ATPA,0.2554
BIRC5,0.2552
digoxin,0.2551
TDRD3,0.25489999999999996
LPXN,0.2548
ARFIP2,0.25420000000000004
bromocriptine,0.25379999999999997
THRAP3,0.25370000000000004
kynuramine,0.2529
MED15,0.2529
IB-MECA,0.2527
raloxifene,0.2527
RPA2,0.25239999999999996
DMRTB1,0.2522
ryanodine,0.25120000000000003
MET,0.251
NPSR1,0.2506
RAP1A,0.25
OPN4,0.2495
icosapent,0.2493
AQP12A,0.2488
PLA2G12A,0.24850000000000003
SLC38A1,0.2483
SLC16A5,0.2473
aripiprazole,0.2473
HPN,0.2473
cinobufagin,0.2469
LYZ,0.2464
dobutamine,0.2463
avrainvillamide-analog-1,0.2459
GPR172A,0.2459
IL27,0.24559999999999998
ZNF558,0.24559999999999998
TRAFD1,0.24539999999999998
SLC30A8,0.24530000000000002
OSR2,0.24480000000000002
Glucocorticoid receptor agonist,0.2447
BMS-182874,0.2446
SRRM1,0.2446
LGALS2,0.2445
BHMT2,0.2444
ATG4B,0.24420000000000003
ZNF653,0.2441
HDAC7,0.2441
FOSL2,0.24350000000000002
GALNT1,0.2434
carpindolol,0.2434
PLEKHJ1,0.2434
HSPD1,0.2432
SHMT2,0.2429
PIN1,0.2429
STK3,0.2427
RRAGC,0.24239999999999998
PNU-22394,0.2421
GOT2,0.2419
IRF6,0.2418
HSP90AA1,0.2416
tranylcypromine,0.2407
NUAK1,0.24059999999999998
PIK3CD,0.2404
CDC25B,0.2394
GRB7,0.2391
RASSF1,0.239
nitazoxanide,0.2384
CSNK2B,0.2384
RPS6,0.2382
rilmenidine,0.2382
CALR,0.2382
RND3,0.2377
IGF2BP2,0.2373
PWP1,0.2368
epirizole,0.23670000000000002
ZNF436,0.2366
HPGD,0.2366
GFPT1,0.2365
AM-281,0.2365
HSPA2,0.2365
CREBL2,0.23620000000000002
PTS,0.2361
PCDHA10,0.2354
SB-590885,0.2352
HSD17B4,0.235
NDUFA9,0.2348
LGR5,0.2347
Na-K-Cl transporter inhibitor,0.2343
ELL3,0.23379999999999998
ACTN4,0.23379999999999998
ZBTB20,0.2332
DPP4,0.2327
PDHX,0.2325
asiaticoside,0.2323
RDH14,0.2322
PHB,0.2321
7-nitroindazole,0.2318
NTNCB,0.2318
PIGK,0.23170000000000002
PLA2G2C,0.2314
SUPT3H,0.23129999999999998
zolmitriptan,0.23120000000000002
NOS3,0.2309
procarbazine,0.2306
SV2A,0.2302
fananserin,0.23010000000000003
lavendustin-a,0.23
DCP1A,0.2299
hyoscyamine,0.2297
ETV5,0.22899999999999998
GAS6,0.22870000000000001
medroxyprogesterone,0.2286
SB-206553,0.2286
YARS,0.2284
diazoxide,0.22829999999999998
TMEM97,0.22829999999999998
tetryzoline,0.2281
SLC52A2,0.2279
UBAP1,0.2273
DNTTIP2,0.22719999999999999
RNF123,0.2271
LGALS3,0.22690000000000002
IGF2BP1,0.22640000000000002
iso-olomoucine,0.22579999999999997
USP22,0.2249
HYAL2,0.22440000000000002
BRD-A16820783,0.2243
icariin,0.22399999999999998
CMAS,0.2236
MRPL12,0.2235
SIRT5,0.2234
guanabenz,0.22260000000000002
sorafenib,0.2224
ENOSF1,0.2223
ZNF583,0.2223
CD46,0.22210000000000002
enalaprilat,0.222
dihydroergotamine,0.2214
IP6K1,0.2211
molsidomine,0.22
DLX3,0.21969999999999998
NDUFA13,0.21969999999999998
TSEN2,0.2195
CCNA2,0.2193
MAPK12,0.2191
MSRA,0.2188
BACE1,0.21850000000000003
HMGCR,0.2182
GBP2,0.2181
spiroxatrine,0.21760000000000002
MEK1-2-inhibitor,0.2175
Potassium channel activator,0.2175
ranitidine,0.2173
GCLC,0.21710000000000002
GCDH,0.2169
PSMB9,0.21600000000000003
prazosin,0.2152
KB-R7943,0.2147
IL12A,0.2145
tosyllysyl-chloromethyl-ketone,0.21420000000000003
SB-408124,0.2141
triciribine,0.2139
ZNF554,0.2139
eriodictyol,0.2137
PPM1B,0.21350000000000002
NDUFB2,0.2134
GOT1,0.2132
HDAC10,0.21309999999999998
ATP5L,0.21289999999999998
cilastatin,0.21289999999999998
XMD-885,0.2126
SB-415286,0.21239999999999998
ST3GAL5,0.212
CDK6,0.2116
UBE2K,0.2112
ATP5C1,0.21109999999999998
AP2M1,0.2107
IRF5,0.21030000000000001
DYNLL2,0.2102
GCLC,0.2102
voriconazole,0.2101
flupentixol,0.20989999999999998
ARID5B,0.2091
sulfasalazine,0.20739999999999997
MEX3D,0.2071
P2RX4,0.207
FGA,0.2066
methyllidocaine,0.2066
PHRF1,0.20620000000000002
CASP6,0.2059
ethinyl-estradiol,0.20559999999999998
GMPR2,0.20550000000000002
HTATIP2,0.205
CFLAR,0.2048
hydralazine,0.2047
naftifine,0.2046
metrizamide,0.2043
ST-638,0.2043
ZNF433,0.20420000000000002
DDIT3,0.204
ZNF24,0.20309999999999997
BRD-K61106942,0.203
KU-C103885,0.2029
RIPK4,0.2029
GSTZ1,0.2023
megestrol,0.2021
CORO1A,0.2016
nifedipine,0.2014
CDK2-5-inhibitor,0.20129999999999998
PRPF4,0.20120000000000002
GPR152,0.2002
BRD-A83255679,0.1998
SB-239063,0.19940000000000002
secoisolariciresinol,0.1993
GNAI3,0.19899999999999998
ADSL,0.1984
CHRM1,0.1981
GRN,0.198
CD320,0.1977
VIPR1,0.1973
GNG5,0.1971
NEU1,0.1971
menadione,0.1968
ZFP36,0.1966
RASSF1,0.19640000000000002
PRKAR2A,0.19640000000000002
CLPP,0.196
PPFIBP2,0.196
PMAIP1,0.1953
IL4R,0.19519999999999998
QL-XI-92,0.19510000000000002
LYPLA1,0.195
CCCP,0.1946
SULT1A1,0.1946
YWHAQ,0.1946
PSMB5,0.1943
LHX4,0.1942
YM-155,0.1941
fostamatinib,0.1941
ABCB5,0.1935
suloctidil,0.1935
MAPK12,0.19329999999999997
TIMM50,0.193
PEX13,0.19269999999999998
GPR139,0.1924
mesoridazine,0.19219999999999998
TRIM16,0.1917
cilastatin,0.1917
isradipine,0.1917
MAPK1IP1L,0.1917
RPS7,0.1916
GPR114,0.19140000000000001
zaldaride,0.19140000000000001
FGB,0.1913
NBR1,0.1906
ATP5F1,0.19010000000000002
RFX6,0.19
ZNF677,0.19
PNLDC1,0.1898
UBL5,0.1895
GNPDA1,0.1893
amthamine,0.1889
ING2,0.1889
oligomycin-a,0.1887
GR-89696,0.1886
NAGA,0.1884
NKL subclass homeoboxes and pseudogenes LOF,0.1883
AR-C133057XX,0.188
LRSAM1,0.1875
STK38L,0.1867
NAB2,0.1862
TRIB3,0.18600000000000003
CARD10,0.1859
NDUFA6,0.1857
L-165041,0.18539999999999998
ipriflavone,0.18530000000000002
SDZ-205-557,0.185
KAT5,0.1848
AG-14361,0.1848
CBLB,0.18469999999999998
ELAVL1,0.18469999999999998
TSG101,0.1838
SLC39A8,0.1838
ZBTB41,0.18359999999999999
DDX49,0.1832
dibenzepin,0.183
NDUFA2,0.18280000000000002
HDAC inhibitor,0.18280000000000002
ADCY5,0.1827
CCT7,0.1825
FGIN-1-27,0.1825
SOCS5,0.1821
CYP51A1,0.182
fulvestrant,0.1818
itopride,0.1815
PON3,0.1814
BATF,0.1805
USP15,0.17989999999999998
SERTAD3,0.17980000000000002
proxymetacaine,0.17920000000000003
PPP1CA,0.1787
SUPT4H1,0.1783
THM-I-94,0.1782
PHF11,0.17809999999999998
RPS6KA5,0.1776
ALDH3B1,0.1776
SCP2,0.1776
PIGB,0.1775
medrysone,0.1771
IGBP1,0.17629999999999998
RNF138,0.17550000000000002
KI-8751,0.1754
CYP27B1,0.1752
FOS,0.1744
SB-221284,0.1739
GRB10,0.17379999999999998
OXGR1,0.17379999999999998
SB-366791,0.1732
HMGB1,0.1729
IGHMBP2,0.1726
RYBP,0.1725
MYCBP,0.17170000000000002
IFI30,0.17129999999999998
LRPPRC,0.171
UVRAG,0.17079999999999998
BRL-52537,0.1702
NDUFA8,0.1699
SENP6,0.16949999999999998
E2F8,0.1693
FANCG,0.16879999999999998
ALG5,0.16820000000000002
NMT1,0.1679
"4,5-dianilinophthalimide",0.1678
ZNF273,0.1675
LYPD3,0.1674
prednisone,0.16699999999999998
butylparaben,0.16690000000000002
proscillaridin,0.16670000000000001
tropisetron,0.1663
SLC7A9,0.16620000000000001
IDH3G,0.16570000000000001
TAF13,0.1653
CCNG1,0.16519999999999999
KSR2,0.1649
FR-139317,0.1649
CALM1,0.1642
TXNL1,0.1631
ZNF596,0.163
ARID3A,0.16260000000000002
RARB,0.16140000000000002
o-3M3FBS,0.16140000000000002
ZNF85,0.161
PPP2R5A,0.1609
ASS1,0.1603
ASF1A,0.1602
pemoline,0.1602
remoxipride,0.16010000000000002
GNAI3,0.15960000000000002
prestwick-559,0.1594
SIB-1893,0.15810000000000002
APOA5,0.15789999999999998
NOTCH2NL,0.1578
RNASE4,0.1577
gabexate,0.1576
GALC,0.15689999999999998
Progesterone receptor agonist,0.1562
IL18RAP,0.156
abiraterone,0.1558
ZBTB26,0.1557
mometasone,0.15560000000000002
PRKCB,0.1552
ATP5L,0.1552
SLC39A8,0.1548
salmeterol,0.154
terconazole,0.1539
CANT1,0.1536
RCCD1,0.1532
PRKDC,0.153
veratridine,0.15289999999999998
WT1,0.15289999999999998
HIF1A,0.1518
floxuridine,0.1508
pergolide,0.1493
TFDP2,0.1489
NCF2,0.1478
dosulepin,0.1476
PXK,0.1474
TNFSF10,0.14730000000000001
BUB3,0.1461
NRIP1,0.14550000000000002
BRD-K48969316,0.1449
PSMA5,0.1448
scriptaid,0.1446
SLC30A8,0.14400000000000002
HSPB8,0.1434
ARHGEF7,0.1432
GW-405833,0.1431
TMED10,0.1429
CRCP,0.14279999999999998
ISG20,0.1427
SMARCB1,0.1426
HLI-373,0.1426
SFN,0.1425
PK-11195,0.1418
acarbose,0.1418
TRIM27,0.1416
ritanserin,0.1414
SALL4,0.1413
PG-9,0.1411
DFFA,0.141
quinethazone,0.1408
RS-79948,0.1404
ZNF202,0.1399
PPP4C,0.1392
ZNF551,0.1391
CSRP1,0.139
alfuzosin,0.139
FYN,0.1383
PRDM4,0.1382
LFM-A13,0.1381
LIPA,0.1379
spiramide,0.1373
ZFP3,0.13720000000000002
lacidipine,0.13720000000000002
HSPA9,0.13699999999999998
PHF1,0.1369
olmesartan,0.1369
AHCY,0.1369
nisoldipine,0.1368
oxotremorine,0.1368
FGFRL1,0.1359
SMAD4,0.1358
STAT5A,0.135
APEH,0.1349
UBAC2,0.1348
KDM3A,0.13470000000000001
PAN2,0.1344
DNPEP,0.134
RHOA,0.1334
RAB23,0.1333
TARDBP,0.1333
CCNG2,0.133
NPRL2,0.1329
CERS4,0.1328
bicalutamide,0.1326
EMF-BCA1-64,0.1326
TP53RK,0.1324
buddleoflavonoloside,0.1324
S100A6,0.1324
C19ORF10,0.1321
PGD,0.1318
RPS6KB1,0.1316
SIRT1,0.1315
ZNF350,0.13140000000000002
taurodeoxycholic-acid,0.1311
PRKACB,0.1308
cyclopentolate,0.13019999999999998
dicyclohexylurea,0.12960000000000002
MCM3,0.129
CDKN1B,0.12890000000000001
DNAJA3,0.1288
RNH1,0.12869999999999998
FOS transcription factor family GOF,0.1282
BNIP3,0.1276
SYNGR3,0.12689999999999999
FOXP4,0.1267
DL-PDMP,0.1263
SEPX1,0.12619999999999998
W-13,0.12619999999999998
TXNL4B,0.1259
PROC,0.1257
AKR1B1,0.1255
ATP5C1,0.12480000000000001
ERGIC1,0.1242
ZM-39923,0.124
flavoxate,0.12390000000000001
HOPX,0.12380000000000001
CDC37,0.1233
MAPKAPK2,0.12279999999999999
KDM1A,0.12279999999999999
cyclosporin-a,0.12269999999999999
CTSD,0.1226
MOK,0.12240000000000001
MPHOSPH9,0.1222
CNDP2,0.12210000000000001
ARHGEF7,0.12210000000000001
KU-C103443N,0.1219
NDUFS1,0.1219
SMARCAD1,0.1216
CS,0.121
benzoxiquine,0.1209
TTR,0.1208
RELB,0.1208
LCK,0.12050000000000001
FIGF,0.1204
LHX8,0.1202
naproxen,0.1199
T-0070907,0.1191
DLX2,0.1191
ALDH1B1,0.11900000000000001
CDCA7L,0.1188
SGCB,0.11800000000000001
ZNF581,0.11779999999999999
GM2A,0.1174
G2 M Checkpoint LOF,0.11710000000000001
gingerol,0.11710000000000001
MAP2K4,0.1164
SLC30A2,0.1161
MLN-2238,0.11560000000000001
PCA-4248,0.1151
PAK2,0.1151
FDX1,0.1151
SB-222200,0.1149
parthenolide,0.1148
ATP5A1,0.1148
hydroflumethiazide,0.1144
NR2F2,0.11410000000000001
DARS,0.11380000000000001
BRCA1,0.11349999999999999
HNMT,0.1134
GBR-12783,0.1131
S100Z,0.11289999999999999
ANXA5,0.1116
LY-225910,0.1114
NRBP2,0.1114
GOT1,0.1112
GW-7647,0.1112
C5ORF62,0.11109999999999999
belinostat,0.111
tribenoside,0.1108
MG-132,0.1105
resmethrin,0.1104
RBL1,0.1103
KIF2C,0.11019999999999999
IL4,0.11
indometacin,0.1099
OAZ2,0.10949999999999999
COMT,0.1093
IL15RA,0.109
mefexamide,0.1084
itraconazole,0.10800000000000001
DAPK1,0.1079
CDO1,0.1076
FOXO3,0.1075
ZNF473,0.1073
C16ORF80,0.107
HMGCS2,0.1069
KLK6,0.10679999999999999
PD-184352,0.10679999999999999
NAA50,0.1067
CLK3,0.1067
ACAA1,0.1066
NFKBIA,0.1066
KIF14,0.1059
EXOC2,0.1059
LAMTOR3,0.10529999999999999
SHC1,0.1052
ML-9,0.10490000000000001
FGFR1OP,0.1047
pancuronium,0.1042
VEGFB,0.1042
ALDOC,0.1033
ZNF317,0.10279999999999999
HEXIM1,0.1027
ZNF689,0.1027
S-14506,0.1024
TBX20,0.102
PPFIBP2,0.1018
progesterone,0.1014
navitoclax,0.1014
FOXQ1,0.1011
MMP2,0.1008
FBP1,0.1008
CEP55,0.1008
phenamil,0.10060000000000001
NFKB2,0.10060000000000001
PRKAA1,0.1005
torasemide,0.10039999999999999
PNKP,0.1003
BRD-K84421793,0.1003
MMP1,0.0999
GBR-13069,0.09960000000000001
AMPD2,0.09949999999999999
SLC1A5,0.09880000000000001
TAF12,0.09880000000000001
PARG,0.0987
PSMB2,0.0986
zimelidine,0.09849999999999999
XPC,0.0981
prima-1-met,0.098
BTRC,0.0974
Homeobox Gene GOF,0.0971
isogedunin,0.0964
MYLK,0.0964
RDX,0.0958
RAN,0.0958
SMURF2,0.0951
cytarabine,0.0946
SIX2,0.09449999999999999
marmesin,0.0941
WNT9A,0.094
niclosamide,0.09390000000000001
NFIB,0.0933
AHR,0.0931
lidoflazine,0.09300000000000001
ALDH1A1,0.0926
ZNF785,0.0925
TXNRD2,0.0919
BRD-K76425766,0.0913
RBKS,0.091
PANK2,0.0908
B2M,0.0907
triamcinolone,0.09029999999999999
LSM2,0.09029999999999999
NUDT5,0.09
CYC1,0.0895
PLP2,0.0891
CHRAC1,0.08839999999999999
ATP5D,0.08839999999999999
PDIA5,0.08839999999999999
RHEB,0.08810000000000001
ZNF490,0.08800000000000001
B3GNT1,0.0876
LMNB2,0.0875
tyrphostin-AG-1296,0.0868
GPR156,0.0867
TNFAIP1,0.0867
SUPT5H,0.0863
EGFR,0.0861
forskolin,0.0861
triprolidine,0.0858
tacrolimus,0.084
E-4031,0.0828
lavendustin-c,0.0828
budesonide,0.0824
testosterone,0.0817
PTPRG,0.08109999999999999
MEN1,0.081
MLLT11,0.0808
GW-5074,0.0796
tangeritin,0.0794
PPM1B,0.0789
ADO,0.0787
U-18666A,0.0781
PDLIM4,0.0774
BHMT2,0.07690000000000001
GGT1,0.07690000000000001
DDC,0.0766
ZIC2,0.0765
trimebutine,0.0762
theophylline,0.0757
USF1,0.0754
CERS2,0.0745
HTRA1,0.0733
ZNF281,0.0733
HPRT1,0.0731
vinblastine,0.0726
SOCS5,0.0724
CDIPT,0.0724
dihydrodeoxygedunin,0.0721
PIK3CG,0.0713
NSDHL,0.0712
MNAT1,0.0703
ADRA2A,0.0701
SDF2L1,0.0699
YAP1,0.0697
ZNF454,0.0694
BIRC5,0.0692
AIRE,0.069
CAMK1,0.0679
MEK inhibitor,0.0677
ATPase inhibitor,0.067
TK1,0.0669
SNX2,0.0666
ENDOG,0.0666
ARPC4,0.0658
TEAD4,0.06559999999999999
TNFAIP3,0.0653
amlexanox,0.0652
SMAD3,0.0649
nitrofural,0.0646
EXOSC4,0.0642
isotretinoin,0.0641
phenanthridone,0.063
HSPA4,0.0629
CITCO,0.0629
PYCRL,0.06269999999999999
clioquinol,0.0625
PRKAG3,0.0623
chloroxine,0.062
PCDHA10,0.061799999999999994
SLC1A1,0.0616
IRAK4,0.061500000000000006
BRD-K65285700,0.061
RFK,0.0608
PDLIM1,0.0608
SUB1,0.0602
ILF2,0.0593
TRIM16,0.0591
BLCAP,0.058899999999999994
FDXR,0.058600000000000006
cyclopiazonic-acid,0.057699999999999994
ZNF136,0.056900000000000006
PI4KAP2,0.056900000000000006
TNFRSF13C,0.056900000000000006
tyrphostin-47,0.0559
alimemazine,0.054900000000000004
etazolate,0.0548
MAPK13,0.0541
IGF2BP3,0.053099999999999994
metergoline,0.0525
latrunculin-b,0.052300000000000006
IDH3B,0.0516
SERPINB2,0.051500000000000004
ZNF707,0.050499999999999996
SLC39A6,0.050300000000000004
nalbuphine,0.048499999999999995
doconexent,0.0479
GSK3A,0.0479
U-0126,0.0479
Proteasome inhibitor,0.0471
CPE,0.046799999999999994
CYCS,0.0466
RANBP9,0.045599999999999995
SN-38,0.0453
SCCPDH,0.044000000000000004
ESR1,0.043899999999999995
BRD-K66896231,0.042199999999999994
fluprostenol,0.0417
BAX,0.041100000000000005
peucedanin,0.0404
benzamil,0.0404
ABHD4,0.0394
