,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.38799999999999996,,,-0.388,,-...,607,683,607.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.38799999999999996,,,-0.388,,-...,608,684,608.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.38799999999999996,,,-0.388,,-...,609,685,609.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.392,,,-0.392,,-...,610,686,610.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.395,,,-0.395,,-...,612,687,612.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,613,688,613.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.40399999999999997,,,-0.404,,-...,615,689,615.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.40399999999999997,,,-0.404,,-...,616,690,616.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.406,,,-0.406,,-...,617,691,617.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.408,,-0.408,,.-..,618,692,618.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.409,,,-0.409,,-...,619,693,619.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.41,,,-0.41,,-...,620,694,620.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,621,695,621.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,622,696,622.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.5589999999999999,,-0.265,-0.412,,-.-.,623,697,623.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.413,,,-0.413,,-...,624,698,624.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.45799999999999996,-0.374,,-0.416,,--..,625,699,625.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.418,,,-0.418,,-...,626,700,626.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,628,701,628.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.423,,,-0.423,,-...,629,702,629.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.424,,,-0.424,,-...,630,703,630.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.426,,,-0.426,,-...,631,704,631.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.42700000000000005,,,-0.427,,-...,632,705,632.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.43200000000000005,,,-0.432,,-...,633,706,633.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.433,,,-0.433,,-...,634,707,634.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,635,708,635.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,636,709,636.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.442,,,-0.442,,-...,637,710,637.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.44299999999999995,,,-0.443,,-...,638,711,638.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.446,,,-0.446,,-...,639,712,639.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.44799999999999995,,,-0.448,,-...,640,713,640.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.457,,,-0.457,,-...,643,714,643.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.461,,,-0.461,,-...,644,715,644.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.466,,,-0.466,,-...,645,716,645.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.469,,,-0.469,,-...,646,717,646.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.479,,,-0.479,,-...,647,718,647.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.483,,,-0.483,,-...,648,719,648.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.48700000000000004,,,-0.487,,-...,649,720,649.0
681640,gdsc_681640,Not Clinically Relevant,-0.494,,,-0.494,,-...,650,721,650.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.498,,,-0.498,,-...,651,722,651.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.503,,,-0.503,,-...,652,723,652.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.555,-0.465,,-0.51,,--..,653,724,653.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.513,,,-0.513,,-...,654,725,654.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.516,,,-0.516,,-...,655,726,655.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.535,,,-0.535,,-...,656,727,656.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.539,,,-0.539,,-...,657,728,657.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.541,,,-0.541,,-...,658,729,658.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.544,,,-0.544,,-...,659,730,659.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.545,,,-0.545,,-...,660,731,660.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.5479999999999999,,,-0.548,,-...,661,732,661.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.5539999999999999,,,-0.554,,-...,662,733,662.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.563,,,-0.563,,-...,663,734,663.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.5720000000000001,,,-0.572,,-...,664,735,664.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.573,,,-0.573,,-...,665,736,665.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.5870000000000001,,,-0.587,,-...,666,737,666.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.591,,,-0.591,,-...,667,738,667.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.593,,,-0.593,,-...,668,739,668.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.61,,,-0.61,,-...,669,740,669.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.624,,,-0.624,,-...,670,741,670.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.637,,,-0.637,,-...,671,742,671.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.65,,,-0.65,,-...,672,743,672.0
