,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.392,,-0.392,,.-..,604,682,604.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,606,683,606.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.401,,,-0.401,,-...,607,684,607.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.402,,,-0.402,,-...,608,685,608.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.40299999999999997,,-0.403,,.-..,610,686,610.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.41,,,-0.41,,-...,612,687,612.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,613,688,613.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.41600000000000004,,,-0.416,,-...,615,689,615.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.424,,,-0.424,,-...,617,690,617.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.424,,,-0.424,,-...,618,691,618.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.424,,,-0.424,,-...,619,692,619.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.428,,,-0.428,,-...,620,693,620.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.43200000000000005,,,-0.432,,-...,621,694,621.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.43200000000000005,,,-0.432,,-...,622,695,622.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.433,,,-0.433,,-...,623,696,623.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,624,697,624.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,625,698,625.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.441,,,-0.441,,-...,626,699,626.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.442,,,-0.442,,-...,627,700,627.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.447,,,-0.447,,-...,628,701,628.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.612,,-0.284,-0.448,,-.-.,629,702,629.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.51,-0.38799999999999996,,-0.449,,--..,630,703,630.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.451,,,-0.451,,-...,631,704,631.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.45399999999999996,,,-0.454,,-...,632,705,632.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.455,,,-0.455,,-...,633,706,633.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.455,,,-0.455,,-...,634,707,634.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.457,,,-0.457,,-...,635,708,635.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.46,,,-0.46,,-...,636,709,636.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.46299999999999997,,,-0.463,,-...,637,710,637.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.465,,,-0.465,,-...,638,711,638.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.47,,,-0.47,,-...,640,712,640.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.47200000000000003,,,-0.472,,-...,641,713,641.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.47700000000000004,,,-0.477,,-...,643,714,643.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.478,,,-0.478,,-...,644,715,644.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.479,,,-0.479,,-...,645,716,645.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.5,,,-0.5,,-...,646,717,646.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.5,,,-0.5,,-...,647,718,647.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.502,,,-0.502,,-...,648,719,648.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.504,,,-0.504,,-...,649,720,649.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.509,,,-0.509,,-...,650,721,650.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.528,,,-0.528,,-...,651,722,651.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.528,,,-0.528,,-...,652,723,652.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.5870000000000001,-0.47700000000000004,,-0.532,,--..,653,724,653.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.535,,,-0.535,,-...,654,725,654.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.537,,,-0.537,,-...,655,726,655.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.5429999999999999,,,-0.543,,-...,656,727,656.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.5479999999999999,,,-0.548,,-...,657,728,657.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5579999999999999,,,-0.558,,-...,658,729,658.0
681640,gdsc_681640,Not Clinically Relevant,-0.562,,,-0.562,,-...,659,730,659.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.5710000000000001,,,-0.571,,-...,660,731,660.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.575,,,-0.575,,-...,661,732,661.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.5760000000000001,,,-0.576,,-...,662,733,662.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.588,,,-0.588,,-...,663,734,663.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.59,,,-0.59,,-...,664,735,664.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.601,,,-0.601,,-...,665,736,665.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.616,,,-0.616,,-...,666,737,666.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.619,,,-0.619,,-...,667,738,667.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.623,,,-0.623,,-...,668,739,668.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.625,,,-0.625,,-...,669,740,669.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.642,,,-0.642,,-...,670,741,670.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.6779999999999999,,,-0.678,,-...,671,742,671.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.691,,,-0.691,,-...,672,743,672.0
