,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.376,,,-0.376,,-...,600,680,600.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,601,681,601.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.381,,,-0.381,,-...,602,682,602.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.382,,,-0.382,,-...,603,683,603.0
akt inhibitor viii,gdsc_AKT inhibitor VIII,Not Clinically Relevant,-0.385,,,-0.385,,-...,605,684,605.0
sotrastaurin,ctrp_sotrastaurin,pan-PKC inhibitor,,-0.38799999999999996,,-0.388,,.-..,606,685,606.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.389,,,-0.389,,-...,608,686,608.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,610,687,610.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.39399999999999996,,,-0.394,,-...,611,688,611.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.396,,,-0.396,,-...,613,689,613.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.4,,,-0.4,,-...,614,690,614.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.402,,,-0.402,,-...,615,691,615.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.405,,,-0.405,,-...,616,692,616.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.41,,,-0.41,,-...,617,693,617.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,618,694,618.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.413,,,-0.413,,-...,619,695,619.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.414,,,-0.414,,-...,620,696,620.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.41600000000000004,,,-0.416,,-...,621,697,621.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,622,698,622.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.423,,,-0.423,,-...,623,699,623.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.423,,,-0.423,,-...,624,700,624.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.426,,,-0.426,,-...,625,701,625.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.429,,,-0.429,,-...,626,702,626.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.431,,,-0.431,,-...,627,703,627.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.439,,,-0.439,,-...,628,704,628.0
hg-5-88-01,gdsc_HG-5-88-01,Not Clinically Relevant,-0.441,,,-0.441,,-...,629,705,629.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.441,,,-0.441,,-...,630,706,630.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.442,,,-0.442,,-...,631,707,631.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.444,,,-0.444,,-...,633,708,633.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.445,,,-0.445,,-...,635,709,635.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.449,,,-0.449,,-...,637,710,637.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.608,,-0.292,-0.45,,-.-.,638,711,638.0
xmd14-99,gdsc_XMD14-99,Not Clinically Relevant,-0.451,,,-0.451,,-...,639,712,639.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.452,,,-0.452,,-...,640,713,640.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.452,,,-0.452,,-...,641,714,641.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.466,,,-0.466,,-...,642,715,642.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.467,,,-0.467,,-...,643,716,643.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.47100000000000003,,,-0.471,,-...,644,717,644.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.542,-0.402,,-0.472,,--..,645,718,645.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.479,,,-0.479,,-...,646,719,646.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.48,,,-0.48,,-...,647,720,647.0
681640,gdsc_681640,Not Clinically Relevant,-0.483,,,-0.483,,-...,648,721,648.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.49700000000000005,,,-0.497,,-...,651,722,651.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.513,,,-0.513,,-...,652,723,652.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.518,,,-0.518,,-...,653,724,653.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.529,,,-0.529,,-...,654,725,654.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5379999999999999,,,-0.538,,-...,655,726,655.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.5429999999999999,,,-0.543,,-...,656,727,656.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.546,,,-0.546,,-...,657,728,657.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.55,,,-0.55,,-...,658,729,658.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.557,,,-0.557,,-...,659,730,659.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.5589999999999999,,,-0.559,,-...,660,731,660.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.562,,,-0.562,,-...,661,732,661.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.562,,,-0.562,,-...,662,733,662.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.5660000000000001,,,-0.566,,-...,663,734,663.0
ql-xii-61,gdsc_QL-XII-61,Not Clinically Relevant,-0.57,,,-0.57,,-...,664,735,664.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.57,,,-0.57,,-...,665,736,665.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.5710000000000001,,,-0.571,,-...,666,737,666.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.579,,,-0.579,,-...,667,738,667.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.579,,,-0.579,,-...,668,739,668.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.598,,,-0.598,,-...,669,740,669.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.601,,,-0.601,,-...,670,741,670.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.615,,,-0.615,,-...,671,742,671.0
alectinib,gdsc_Alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.675,,,-0.675,,-...,672,743,672.0
