drug_name,MB002
progesterone,0.2891
cephalotaxine,0.2891
GK,0.2889
BRD-K77681376,0.2887
noscapine,0.2884
acetyl-geranygeranyl-cysteine,0.28800000000000003
HLA-DRB5,0.28800000000000003
TERF1,0.2878
OPN3,0.2877
MDM inhibitor,0.2876
nTZDpa,0.2874
SCUBE1,0.2871
IDH3B,0.2868
NAGPA,0.2867
BZW2,0.28600000000000003
ADK,0.28600000000000003
EXT2,0.28559999999999997
IKK inhibitor,0.2854
EPHX1,0.2853
RELN,0.2853
MMP2,0.2853
ZNF213,0.2853
CDX2,0.2841
FIGF,0.284
danazol,0.2825
RDX,0.28190000000000004
EXT1,0.2818
IL4,0.2817
parthenolide,0.2814
AKTIP,0.2813
HK1,0.2811
MARS,0.2811
ERBB2,0.2811
ZNF496,0.28059999999999996
secoisolariciresinol,0.28059999999999996
arctigenin,0.2804
nitrofural,0.2803
MLH1,0.2801
lysylphenylalanyl-tyrosine,0.28
SUPV3L1,0.2799
GAS7,0.2798
sappanone-a,0.27949999999999997
TNFAIP3,0.27899999999999997
CREB3L4,0.2787
GCAT,0.2786
naloxone,0.2784
IFNB1,0.2783
LNPEP,0.2782
ZM-306416,0.2782
QARS,0.278
tranilast,0.2777
isocarboxazid,0.2776
ECI1,0.2762
brucine,0.2762
HOXC4,0.2761
"methyl-2,5-dihydroxycinnamate",0.2761
TGDS,0.276
"androsta-1,4-dien-3,17-dione",0.276
ESD,0.276
febuxostat,0.2758
5'-guanidinonaltrindole,0.2757
PACSIN3,0.2757
CSK,0.2756
tracazolate,0.2749
lobelanidine,0.2747
ARAP1,0.2746
SRP14,0.27449999999999997
PITPNA,0.2743
KCNG1,0.2742
U-54494A,0.2737
COPA,0.2735
metanephrine,0.2733
ST-638,0.2731
capsazepine,0.273
ERGIC1,0.2729
USP1,0.2727
nimesulide,0.2725
chlorpromazine,0.2722
mebendazole,0.27190000000000003
AP2M1,0.2717
SCH-23390,0.2708
ZNF454,0.2707
seneciphylline,0.2707
BRL-37344,0.2706
BIX-01338,0.2704
verteporfin,0.2701
betamethasone,0.2699
SC5DL,0.2699
MRGPRX3,0.2697
SERPINA6,0.2696
molsidomine,0.2695
NRBP2,0.2692
PXK,0.26890000000000003
O-1918,0.2688
FECH,0.2687
OPN4,0.2685
FDX1,0.2682
zuclopenthixol,0.2682
SENP6,0.2676
HTATIP2,0.2676
oligomycin-a,0.26739999999999997
MAF,0.26739999999999997
RASSF5,0.2672
rufloxacin,0.2672
SB-415286,0.267
GBGT1,0.2663
BRD-A18279961,0.266
fluocinolone,0.2659
TAAR9,0.2657
GFOD1,0.2657
CDK4,0.26539999999999997
LHX4,0.26530000000000004
pidotimod,0.26530000000000004
PON2,0.2652
BNIP3L,0.2646
RAN,0.2642
NIT1,0.2641
clocortolone,0.2633
OSR2,0.2631
RO-15-4513,0.263
IL13,0.2626
rifapentine,0.2625
phenylbutazone,0.262
CLN3,0.26170000000000004
FASTKD5,0.2614
ULK2,0.2611
YWHAQ,0.261
niflumic-acid,0.2609
SLC1A1,0.2606
CAND1,0.2605
androstenol,0.2602
ATP5S,0.2594
beclometasone,0.2591
rilmenidine,0.2591
metolazone,0.259
SYK,0.259
HNF4G,0.2589
TWIST2,0.2589
lofexidine,0.2588
CSNK1A1,0.2587
lorazepam,0.2586
propranolol,0.2584
RAB11A,0.2584
pregnenolone,0.2582
LY-2140023,0.2579
IRAK2,0.2577
GATA3,0.2575
CS-1657,0.25739999999999996
salvinorin-a,0.2571
iodophenpropit,0.2566
RAB27A,0.2563
BATF,0.2563
AM-251,0.2562
GLA,0.2559
celecoxib,0.2556
CLK4,0.2555
MORF4L2,0.255
LCN2,0.25489999999999996
BNIP2,0.25489999999999996
PIAS4,0.2544
RGS3,0.2541
SSBP4,0.25370000000000004
VPS28,0.2536
E2F1,0.25329999999999997
Y-26763,0.2532
FGFR1,0.2532
MAD2L1BP,0.2531
ADC,0.253
cefaclor,0.2529
danazol,0.2528
RPS6KL1,0.2525
IGBP1,0.2515
MAPK9,0.2514
CD46,0.251
F5,0.25079999999999997
NIT1,0.2506
GTF2F2,0.2504
DPYD,0.2501
ZNF653,0.25
TANK,0.2492
ZNF554,0.2491
NUP88,0.249
fluocinonide,0.2488
DLX3,0.2488
PRLR,0.24850000000000003
POLR3C,0.2481
LMAN1,0.24789999999999998
acetohydroxamic-acid,0.2477
PPP2CB,0.24760000000000001
RITA,0.24760000000000001
PIN1,0.24760000000000001
AHR,0.2475
PSMB1,0.2475
GABARAPL1,0.2469
QL-XII-47,0.2469
CGRRF1,0.2468
SERPINA1,0.24609999999999999
KDM5A,0.24600000000000002
piceatannol,0.24600000000000002
NMUR2,0.2459
OM-137,0.2458
depomedrol,0.2458
ATP5D,0.2451
AGL,0.245
TFF2,0.245
PPIA,0.24480000000000002
BCAT2,0.24480000000000002
MVP,0.2447
RIOK3,0.2445
caffeic-acid,0.24420000000000003
ATP1A3,0.2441
CDKN1C,0.244
MDM2-inhibitor,0.24350000000000002
BRPF1,0.2432
LYN,0.24280000000000002
S100A6,0.24280000000000002
INTS12,0.24239999999999998
MAPP-D-erythro,0.24230000000000002
PROC,0.24230000000000002
immethridine,0.2421
RPL22,0.242
triciribine,0.2413
DCTN6,0.2412
DCK,0.2412
TRAF1,0.2408
RAF inhibitor,0.2407
ATP6V1F,0.24059999999999998
brimonidine,0.2401
CXCR2,0.2401
diphemanil,0.2401
evodiamine,0.24
SMC1A,0.24
zoxazolamine,0.23989999999999997
POLR3B,0.2398
ASH2L,0.2397
RSPH1,0.2396
TCF7L2,0.23879999999999998
GAPDH,0.2386
ciclacillin,0.2384
IGF2BP2,0.23809999999999998
mibefradil,0.2379
NDUFA8,0.2377
SB-525334,0.2375
TNFSF10,0.2371
aniracetam,0.2365
RBBP7,0.23629999999999998
ethinylestradiol,0.23629999999999998
GBA,0.2361
SMS,0.2361
L-732138,0.23579999999999998
SQ-22536,0.23550000000000001
GPR84,0.2354
ZNF331,0.2354
AMT,0.2354
PAH,0.2345
GFPT2,0.2341
AKR1B1,0.2339
KDM4C,0.23370000000000002
NSC-632839,0.2336
C16ORF5,0.2336
APP,0.2335
cerivastatin,0.2335
CNOT3,0.2335
PAF1,0.2328
FBXO7,0.2328
acepromazine,0.2325
PSMB9,0.2325
DUSP28,0.2324
ETV5,0.2321
ZNF583,0.2321
JMJD6,0.2321
promazine,0.2321
SR-142948,0.23170000000000002
cyclosporin-a,0.231
SALL4,0.23070000000000002
VU-0413807-2,0.2299
PSMB2,0.2296
CTGF,0.22949999999999998
ZNF610,0.2288
SPECC1L,0.22829999999999998
zebularine,0.2281
NRBF2,0.2279
SB-203580,0.2279
SEPX1,0.2278
GPR114,0.22760000000000002
Estrogen receptor antagonist,0.2273
MED15,0.22699999999999998
triprolidine,0.22690000000000002
PON3,0.2268
KCNN4,0.22649999999999998
PEMT,0.22649999999999998
TDRD9,0.22640000000000002
acetyl-geranyl-cysteine,0.2262
C16ORF80,0.2253
ZNF621,0.22510000000000002
ME1,0.225
BRD-K52640952,0.225
zalcitabine,0.225
ITGA3,0.2249
CGRRF1,0.2248
ZNF384,0.2242
ACAA1,0.22399999999999998
WARS,0.2238
DMD,0.2237
ZER1,0.2236
PI4K2B,0.22329999999999997
droperidol,0.2231
metrizamide,0.2225
ALX1,0.22210000000000002
practolol,0.2218
EGR1,0.2218
HLA-A,0.2216
THRAP3,0.22149999999999997
TRIM27,0.2213
Vesicular Transport LOF,0.2211
PCGF2,0.22089999999999999
PSMA5,0.22089999999999999
ZFP36L1,0.21969999999999998
GATAD2A,0.21969999999999998
RDBP,0.21960000000000002
APEH,0.21960000000000002
catechin,0.2195
SPDEF,0.21899999999999997
NDUFB7,0.2189
PREB,0.21850000000000003
alclometasone,0.2184
BRD-K30064966,0.2183
TXNL4B,0.2182
perindopril,0.21789999999999998
FCGR2A,0.21780000000000002
KU-C103885,0.2177
megestrol,0.2175
DGCR14,0.2173
BRD-K45031696,0.21719999999999998
ZNF217,0.21719999999999998
NQO2,0.2168
ECSIT,0.2158
GGH,0.2158
NCH-51,0.21559999999999999
SLC38A2,0.21559999999999999
HMG20B,0.21539999999999998
ACAD8,0.21489999999999998
MNITMT,0.2144
argatroban,0.2141
EXOSC8,0.2139
IL1R2,0.2137
cromakalim,0.21359999999999998
marmesin,0.2134
ALDH1A1,0.21309999999999998
TRIM32,0.21309999999999998
nalbuphine,0.213
dimercaptosuccinic-acid,0.21289999999999998
PTS,0.2127
TUBA1A,0.2126
ERAP1,0.2125
SIAH1,0.2125
DAPK1,0.2125
ANG,0.2125
AFG3L2,0.21050000000000002
DNPEP,0.20929999999999999
Thymidylate synthase inhibitor,0.2091
ID2,0.2089
mefenamic-acid,0.20829999999999999
ticlopidine,0.20809999999999998
UQCRFS1,0.20800000000000002
NFKB1,0.2077
lopinavir,0.2075
temefos,0.20739999999999997
CXCR7,0.207
HN1L,0.207
TXNDC9,0.2069
L-690488,0.2065
navitoclax,0.2061
triciribine,0.2057
PTS,0.2054
DIDO1,0.2052
MTX2,0.2051
NAA50,0.205
TAF12,0.2048
BIRC5,0.2047
tubocurarine,0.2047
HAL,0.2047
BRD3,0.2045
ILF2,0.2043
CAY-10585,0.20420000000000002
SDHB,0.20379999999999998
CGS-20625,0.20370000000000002
CASP14,0.203
POU2AF1,0.2025
RS-79948,0.2022
SMAD3,0.2022
calpeptin,0.20170000000000002
BCL2,0.2016
LMNB2,0.20149999999999998
SDHA,0.20149999999999998
moxifloxacin,0.20120000000000002
SPTLC1,0.2011
tacrolimus,0.2009
CLPB,0.20079999999999998
ALDH5A1,0.20079999999999998
Ribonucleotide reductase inhibitor,0.20079999999999998
CCNA2,0.20079999999999998
LTA4H,0.2007
SOCS5,0.2003
IKBKG,0.2002
GMPR2,0.2
ZNF169,0.2
tetradecylthioacetic-acid,0.1999
SMARCA2,0.19940000000000002
Nucleoside reverse transcriptase inhibitor,0.1993
pyrazolanthrone,0.1989
MAX,0.19879999999999998
IL6R,0.19879999999999998
ATF5,0.19690000000000002
losartan,0.1967
ipratropium,0.1966
POLR3D,0.1959
rhapontin,0.19579999999999997
FASTKD5,0.1957
SWAP70,0.1957
oleanolic-acid,0.1955
CREG1,0.1953
MRS-1754,0.1942
IKBKAP,0.1936
SLC39A8,0.19329999999999997
PCGF5,0.1932
ABCB5,0.1932
famciclovir,0.1931
SFN,0.1931
PIK3C2B,0.19269999999999998
RSU1,0.1925
zolantidine,0.1925
NOTCH2NL,0.19219999999999998
ZNF473,0.19210000000000002
WARS2,0.19210000000000002
carmofur,0.19190000000000002
CARS,0.1917
TRAPPC3,0.1917
CDK10,0.1917
POLR1A,0.1912
METTL14,0.1912
THM-I-94,0.1909
ZNF213,0.19079999999999997
thiothixene,0.1907
CPE,0.1905
REL,0.19010000000000002
E2F8,0.19
TNFSF13,0.19
VIPR1,0.18989999999999999
POLR2C,0.18969999999999998
IRF5,0.1893
RNASET2,0.1889
VEGFR inhibitor,0.1888
HSP90-inhibitor,0.1888
RDH11,0.1886
H-89,0.1885
RUFY1,0.1877
trimipramine,0.1877
GNPDA1,0.187
IGF2,0.1869
MLN-2238,0.1867
Trace amine receptors LOF,0.1862
dichlorobenzamil,0.1859
MLLT11,0.1857
BUB3,0.1856
TACC3,0.18530000000000002
clomifene,0.18530000000000002
CBLC,0.18510000000000001
KLF10,0.18489999999999998
norethisterone,0.18489999999999998
NCL,0.18469999999999998
EP300,0.1845
ambelline,0.1843
disulfiram,0.184
taxifolin,0.184
buphenine,0.18309999999999998
CBX7,0.18309999999999998
noscapine,0.18239999999999998
EPO,0.1818
CREB3L1,0.1816
MCCC1,0.1813
pyroxamide,0.1813
tolbutamide,0.1812
tetryzoline,0.18100000000000002
BRCA1,0.1808
GALNT1,0.1807
CTNNBIP1,0.1802
TNFRSF11A,0.17989999999999998
SERPIND1,0.17989999999999998
KU-C103443N,0.1796
GCH1,0.1796
ZNF182,0.1794
BCL2-inhibitor,0.1794
LHX2,0.1791
GPR126,0.1788
PSMB5,0.1788
CS,0.1787
CHEK2,0.17850000000000002
oligomycin-c,0.17809999999999998
INSIG1,0.1776
DNA synthesis inhibitor,0.1773
NDUFB5,0.1761
mesna,0.17600000000000002
PNU-22394,0.17600000000000002
SB-408124,0.1759
TRIM16,0.17579999999999998
SU-1498,0.17550000000000002
DUSP6,0.1753
KCNQ1,0.1747
B2M,0.17370000000000002
MEST,0.17329999999999998
prednisolone,0.17309999999999998
RO-10-5824,0.1729
PAK1,0.1728
CCNH,0.1727
GRHL3,0.1722
TST,0.1721
floxuridine,0.17190000000000003
ZNF558,0.17170000000000002
GSK-1059615,0.1714
nizatidine,0.1709
ARPC4,0.17079999999999998
FGFR1OP,0.1707
BRD-A16820783,0.17059999999999997
APOH,0.1705
HOXB2,0.1704
MYL9,0.17010000000000003
NISCH,0.17
GW-5074,0.1696
TH,0.1696
IRAK1,0.16949999999999998
CD24,0.1693
corticosterone,0.16899999999999998
SP100,0.16870000000000002
LSM2,0.1678
UBAC2,0.16699999999999998
PREB,0.1668
ZNF202,0.166
RBL1,0.166
KDM1A,0.1659
estriol,0.1653
ZNF136,0.1649
TEX10,0.1646
proadifen,0.16440000000000002
FOXF2,0.16440000000000002
GNG5,0.16440000000000002
PBXIP1,0.1642
TINF2,0.1641
strychnine,0.16399999999999998
dihydrexidine,0.1631
DMAB-anabaseine,0.1628
NUCB2,0.16269999999999998
carbofuran,0.16260000000000002
CYB5A,0.16190000000000002
SCAF8,0.1618
HAL,0.1613
PHF5A,0.1612
thioperamide,0.1609
Y-27632,0.1605
ACTR3,0.1605
SKP2,0.1604
GPRC5B,0.1604
ZFP28,0.16010000000000002
TBL3,0.1598
UQCR11,0.1598
homatropine,0.1595
PRKAR1B,0.1594
wortmannin,0.1594
TEAD4,0.159
PRKCQ,0.1589
ryanodine,0.1586
lacidipine,0.1585
STK38,0.1583
chlorprothixene,0.158
CDK2,0.1578
CDC25A,0.1578
KLF11,0.1576
omeprazole,0.1575
CALM1,0.15689999999999998
ARPC1B,0.1567
MGLL,0.1562
CETN3,0.1562
ZNF548,0.15560000000000002
MAP3K1,0.1555
flutamide,0.1552
POFUT1,0.1552
LPAR5,0.1548
EEF1D,0.15460000000000002
ALDH3A2,0.1545
S-14506,0.15439999999999998
JAK3-inhibitor-I,0.1543
BBC3,0.1543
Tricyclic antidepressant,0.15380000000000002
OSGEP,0.1537
RBPJ,0.1536
GGT1,0.1534
OPA1,0.153
LCK,0.15289999999999998
PDXP,0.1527
ZFP161,0.1525
DDAH1,0.1519
HMGCR inhibitor,0.1509
BCAT2,0.1508
ethambutol,0.1507
hyoscyamine,0.1499
STX4,0.1494
EMD,0.1494
ADCY5,0.1494
MAPKAPK2,0.1493
KLHDC9,0.1489
ZNF787,0.1489
leflunomide,0.1483
RASSF1,0.14800000000000002
GPR139,0.147
BAG6,0.1469
PDE4D,0.1465
MRPL43,0.1464
RBBP8,0.1463
GTP-14564,0.1462
KITLG,0.1456
oxybutynin,0.1456
ZNF490,0.1451
fostamatinib,0.145
KCNK2,0.1447
CXCL12,0.1446
BRD-K01265221,0.14400000000000002
ASS1,0.1434
AGTR1,0.1431
COPS5,0.14279999999999998
XRCC6,0.14279999999999998
BRD-A61599461,0.1424
CBFB,0.1423
BRD-K65285700,0.1423
oxotremorine,0.1421
indirubin,0.1421
TYRO3,0.1421
PD-169316,0.142
bithionol,0.1419
BRD-A89208012,0.1412
LHX8,0.1409
General transcription factors group 2 LOF,0.1405
GTF2H2,0.1404
PDGFRB,0.1399
ORMDL3,0.1398
sirolimus,0.13970000000000002
MLST8,0.13949999999999999
EIF4E3,0.1392
CLASRP,0.1392
CD83,0.1392
GPR115,0.139
RNASE4,0.139
GPSM1,0.1387
AP1S2,0.1386
AMPD2,0.138
V type ATPases LOF,0.1378
BRL-15572,0.1368
NEK4,0.1359
HSPA9,0.1356
dicycloverine,0.1352
SU-11274,0.13449999999999998
NR2F2,0.1341
VARS,0.1331
abiraterone,0.1326
SIRT5,0.1324
TXNL1,0.1319
TFPI,0.1317
ABHD4,0.1313
ALDH18A1,0.13119999999999998
SLC30A8,0.1305
UBE3B,0.1303
DHRS4,0.13019999999999998
GNG8,0.13019999999999998
POLE2,0.13019999999999998
METTL1,0.1301
ZNF563,0.1298
SNAPC1,0.1293
IL20,0.12869999999999998
PIP4K2C,0.1282
LSM6,0.1274
PFN2,0.12689999999999999
NDUFA6,0.1268
minaprine,0.1268
GALNS,0.1268
KB-R7943,0.1267
STAT3,0.12619999999999998
NR1H2,0.12619999999999998
PD-102807,0.12560000000000002
PIGB,0.1253
EGFR,0.1253
EPHA3,0.1252
auraptene,0.1247
RBPJ,0.1245
YTHDF2,0.1242
RERG,0.12390000000000001
SMNDC1,0.12380000000000001
AKR1C2,0.1217
A2M,0.1211
CTSH,0.1211
aripiprazole,0.1208
BRD-K19985802,0.1206
SERINC3,0.1202
BCL inhibitor,0.1202
ELF1,0.1188
B4GALNT1,0.1185
WTAP,0.1184
MST-312,0.1183
Norepinephrine reuptake inhibitor,0.1183
MSH5,0.11779999999999999
NDUFS2,0.1174
FABP6,0.11720000000000001
GAMT,0.1159
proguanil,0.1157
EVL,0.11539999999999999
ADO,0.1149
CDK2,0.1149
cromoglicic-acid,0.11470000000000001
RNF125,0.1139
DNAJB9,0.1133
POLR2F,0.11230000000000001
S100Z,0.11109999999999999
HLA-DQB1,0.1108
CTGF,0.11019999999999999
TSSC4,0.1093
Bacterial cell wall synthesis inhibitor,0.109
ramipril,0.10890000000000001
levomepromazine,0.10859999999999999
RHOA,0.1075
ALDH3B1,0.1073
PDIA5,0.1073
HDAC2,0.10679999999999999
mesoridazine,0.1059
theophylline,0.1057
naltrexone,0.1054
POLR2E,0.10529999999999999
BTK,0.1051
quinidine,0.10460000000000001
ENOPH1,0.1041
ANO1,0.10400000000000001
GUSB,0.10369999999999999
BCL2L2,0.1033
fraxetin,0.10300000000000001
iocetamic-acid,0.1027
canrenoic-acid,0.102
YES1,0.1013
TRIB3,0.1008
CD59,0.10060000000000001
GNG4,0.10060000000000001
IP6K1,0.0999
CDCA4,0.09970000000000001
ASNA1,0.09960000000000001
FGFRL1,0.099
DNA polymerase inhibitor,0.0983
BRD-A07614565,0.0968
PNPO,0.0968
GDPD5,0.0967
PRKAA1,0.0962
RDBP,0.096
MGMT,0.0959
P4HB,0.09519999999999999
ZNF653,0.0943
MKNK2,0.0941
C2 domain containing protein kinases LOF,0.09390000000000001
IDH3G,0.09359999999999999
phenolphthalein,0.0932
CLCN5,0.09179999999999999
dobutamine,0.0916
RBM15B,0.0906
PEX13,0.09050000000000001
STX1A,0.09029999999999999
KIN001-127,0.09029999999999999
SRPRB,0.0901
XPC,0.08900000000000001
PRKACB,0.0889
DCEBIO,0.0889
HDHD1,0.08839999999999999
ARF4,0.08839999999999999
LFM-A12,0.0882
arcyriaflavin-a,0.08689999999999999
NR4A2,0.0868
RNF138,0.08650000000000001
ATPA,0.0863
spiroxatrine,0.0863
guanabenz,0.0859
syrosingopine,0.08560000000000001
calcitriol,0.08529999999999999
SSX2,0.0852
E2F6,0.085
pirlindole,0.08449999999999999
PHLPP1,0.08439999999999999
CTLA4,0.0843
BRD-K48974000,0.0842
ZBTB41,0.08410000000000001
PROSC,0.084
MST1R,0.08380000000000001
RASSF1,0.08289999999999999
CSNK2A2,0.08289999999999999
U-18666A,0.0824
ARPC1A,0.08220000000000001
BTK,0.08199999999999999
ATG3,0.0819
austricine,0.0809
amiodarone,0.0803
Glucocorticoid receptor agonist,0.0797
IL7R,0.0794
PCSK9,0.0793
PSAP,0.0791
GPI,0.0785
NEDD4,0.0781
TAF12,0.0776
CORO1A,0.07690000000000001
U-74389F,0.0766
CYP51A1,0.0736
STK3,0.0736
Protein synthesis inhibitor,0.07339999999999999
FOXP3,0.0727
ABL1,0.0717
PEPD,0.0713
PRMT1,0.0711
PHKG2,0.0711
DAPK3,0.071
FCHO1,0.0706
RAB5A,0.0704
TGM2,0.0704
GGPS1,0.0699
G3BP1,0.0672
ASF1A,0.0665
PARG,0.0652
SBNO1,0.0649
RBMS1,0.064
NDUFB2,0.0634
GNB5,0.06280000000000001
IL1B,0.0623
GPR87,0.0621
FN1,0.062
PI4KAP2,0.061900000000000004
TAL2,0.061500000000000006
MGAT1,0.061200000000000004
INCA-6,0.0608
bisacodyl,0.0596
PIGA,0.0592
PLD1,0.0588
gemcitabine,0.0587
ZNF786,0.057999999999999996
ERG,0.0579
PBK,0.0579
SSBP4,0.0556
TAL2,0.0555
quinisocaine,0.0541
GPR64,0.053399999999999996
Cyclin dependent kinases LOF,0.053200000000000004
BCAT1,0.052199999999999996
T-type calcium channel blocker,0.0516
dephostatin,0.0516
PQ-401,0.051399999999999994
F2R,0.0509
Potassium channel activator,0.0508
IL4,0.0483
ERBB3,0.0479
CXCR4,0.0461
R-59022,0.0455
SENP2,0.0449
FDFT1,0.0444
temsirolimus,0.0444
DUSP22,0.038
nomilin,0.0379
MEN1,0.037000000000000005
ZNF543,0.0366
sirolimus,0.0359
ZNF555,0.0347
BRD-K16604360,0.0331
phenanthridone,0.0323
BRD-K91691979,0.031
CDK6,0.02
GSK3A,-0.008199999999999999
DIDO1,-0.0229
CARD9,-0.024300000000000002
ERCC5,-0.0255
CHEK2,-0.0346
mycophenolic-acid,-0.0359
ATF2,-0.0361
KIF14,-0.0374
C9ORF96,-0.0388
G2 M Checkpoint LOF,-0.038900000000000004
Dopamine receptor antagonist,-0.0395
NKL subclass homeoboxes and pseudogenes LOF,-0.04019999999999999
prednisone,-0.04019999999999999
dexamethasone,-0.0409
PDLIM1,-0.0412
EDNRB,-0.041299999999999996
tacrolimus,-0.0416
dibenzepin,-0.042300000000000004
FPL-55712,-0.0433
lidoflazine,-0.044800000000000006
ZNF671,-0.0452
Calcium channel blocker,-0.0453
PPP1CA,-0.0484
CGP-54626,-0.049400000000000006
CDC25C,-0.049699999999999994
mebeverine,-0.049699999999999994
ASAP2,-0.050300000000000004
PPP4C,-0.053200000000000004
TUBB2A,-0.0535
MRS-1334,-0.0542
gingerol,-0.0547
PRKAR1A,-0.055
CNOT8,-0.0554
SUCNR1,-0.0565
DUSP6,-0.056799999999999996
desoximetasone,-0.057300000000000004
NGB-2904,-0.057800000000000004
KNG1,-0.0579
CHRM3,-0.0584
PNP,-0.0596
ASAH1,-0.060700000000000004
CHEK1,-0.061399999999999996
SMARCAD1,-0.0623
OXCT1,-0.0625
CSNK2A1,-0.0637
Ro-04-6790,-0.0639
BRD-K37940862,-0.06480000000000001
RFX5,-0.0649
ZNF227,-0.06570000000000001
PKC inhibitor,-0.0658
MTHFD2,-0.0666
Sigma receptor antagonist,-0.06709999999999999
TKT,-0.0682
RGS18,-0.0688
FOXP4,-0.0695
GTF2A1,-0.0699
IGF2BP3,-0.0705
TM7SF2,-0.0705
PHF23,-0.0708
BRD-K27074404,-0.0709
fluprostenol,-0.0711
NXF1,-0.0713
TMEM11,-0.07139999999999999
RAB23,-0.0722
PCGF3,-0.0722
AFF4,-0.0725
IPO4,-0.0728
FTCD,-0.073
AIRE,-0.0731
FANCG,-0.0735
CTRB2,-0.0739
P38 MAPK inhibitor,-0.07440000000000001
ITCH,-0.0747
Retinoid receptor agonist,-0.0747
PAFAH1B3,-0.0753
MTF2,-0.0755
LGR6,-0.0756
telenzepine,-0.076
PRDX1,-0.0765
STK38L,-0.0767
SLC39A6,-0.0771
OTX1,-0.0771
MCM7,-0.079
CAM-9-026,-0.0795
CRYAA,-0.0799
PYGL,-0.0799
RBL2,-0.0808
TGFA,-0.08109999999999999
desoximetasone,-0.0815
FADS1,-0.0816
GGCT,-0.0819
TRPS1,-0.0824
IDH3B,-0.0828
ELAC2,-0.0828
fluphenazine,-0.08310000000000001
FLT4,-0.0832
TMED10,-0.0834
NADSYN1,-0.084
SERPINB6,-0.08410000000000001
ATXN3,-0.08449999999999999
UGDH,-0.08470000000000001
PIK3R3,-0.0851
DR1,-0.08539999999999999
DHTKD1,-0.0858
HLA-DPB1,-0.0861
HEXIM1,-0.0861
RARA,-0.0863
flavoxate,-0.087
alprenolol,-0.087
YM-298198,-0.0875
PHB,-0.08789999999999999
benzonatate,-0.08810000000000001
SSBP2,-0.0883
ZBTB26,-0.0895
SLC25A32,-0.0898
HHEX,-0.08990000000000001
ilomastat,-0.08990000000000001
aminopurvalanol-a,-0.0906
PRKAG3,-0.0907
NPTN,-0.0911
naproxol,-0.0916
BAY-36-7620,-0.09179999999999999
MSH5,-0.09179999999999999
ZEB1,-0.09230000000000001
troxipide,-0.09269999999999999
PARL,-0.0931
progesterone,-0.0935
GATA1,-0.0942
Interleukin receptors LOF,-0.0943
SNRPA,-0.09539999999999998
PSMB9,-0.09539999999999998
NENF,-0.09539999999999998
ZNF281,-0.0958
carpindolol,-0.096
TBX20,-0.0962
AKR1B1,-0.0964
HLA-DRB4,-0.09720000000000001
ormetoprim,-0.09720000000000001
HES1,-0.09720000000000001
LY-165163,-0.0975
MSH2,-0.0977
CSNK2A2,-0.0978
FAIM,-0.0981
ZNF219,-0.0984
EFNB2,-0.09849999999999999
ATP1B1,-0.0986
TLR9,-0.0989
EFNB3,-0.0989
RPS6KA1,-0.0989
RHOB,-0.0992
CDK16,-0.0993
PPM1B,-0.09960000000000001
DLX2,-0.0999
SKAP2,-0.1003
RHOD,-0.1005
MED21,-0.1005
TAF1B,-0.1009
AHSP Pathway LOF,-0.1014
VEGFB,-0.1018
GUSB,-0.10210000000000001
SMOC2,-0.10210000000000001
DDIT4,-0.10220000000000001
PHF1,-0.1024
zimelidine,-0.10289999999999999
nisoldipine,-0.10300000000000001
calmidazolium,-0.10310000000000001
HDAC11,-0.1041
CD44,-0.10460000000000001
MXD3,-0.105
ANXA7,-0.1052
quercetagetin,-0.1054
selumetinib,-0.1054
CDK10,-0.1057
RORC,-0.1061
PPP3R1,-0.1061
EPHX1,-0.1066
"16,16-dimethylprostaglandin-e2",-0.1066
ATMIN,-0.10679999999999999
PCCB,-0.10679999999999999
ZNF22,-0.10679999999999999
prednicarbate,-0.1069
FDXR,-0.1069
UBAP2L,-0.10779999999999999
ESR1,-0.10779999999999999
RTCD1,-0.1079
MYLK,-0.1079
SA-792987,-0.10800000000000001
GRB7,-0.1082
KU-0060648,-0.10830000000000001
CREB3L4,-0.10859999999999999
prostaglandin-b2,-0.10869999999999999
estradiol-cypionate,-0.1091
Estrogen receptor agonist,-0.1092
MSH2,-0.1092
POLR3E,-0.1093
MTAP,-0.1094
TCEB3C,-0.1094
mesalazine,-0.1096
PTPLA,-0.1097
TANK,-0.1097
TWIST2,-0.1101
PNN,-0.1103
ACTN2,-0.1103
CXCL2,-0.1106
PPP1CA,-0.1107
GNG5,-0.1107
LAMTOR3,-0.1109
TNFRSF13C,-0.111
TFMPP,-0.1112
KAT5,-0.1114
SLC2A1,-0.1114
PPFIBP2,-0.1115
CISD1,-0.1117
TADA2A,-0.11199999999999999
DCLRE1B,-0.11259999999999999
GALE,-0.11259999999999999
AMN-082,-0.1128
cotinine,-0.113
simvastatin,-0.11320000000000001
HRAS,-0.11359999999999999
CCNG1,-0.114
VTI1A,-0.1148
SPRY2,-0.11539999999999999
prochlorperazine,-0.1155
BOLA1,-0.11560000000000001
CLK3,-0.1157
RET,-0.11599999999999999
MAPKAPK3,-0.11630000000000001
PRKAR2A,-0.11630000000000001
PROX1,-0.1164
PNU-96415E,-0.1166
SMAD3,-0.1168
YEATS4,-0.1173
FHL2,-0.1173
HOPX,-0.1186
ZNF195,-0.11900000000000001
JW-7-24-1,-0.11900000000000001
DERL1,-0.1191
CAND2,-0.1191
DHRS2,-0.11939999999999999
OPA1,-0.11960000000000001
isoliquiritigenin,-0.1199
GPR87,-0.1204
