,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
isonicotinohydroxamic acid,ctrp_isonicotinohydroxamic acid,Not Clinically Relevant,,-0.358,,-0.358,,.-..,599,678,599.0
brd-k52037352,ctrp_BRD-K52037352,Not Clinically Relevant,,-0.358,,-0.358,,.-..,600,679,600.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.36200000000000004,,,-0.362,,-...,601,680,601.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.36200000000000004,,,-0.362,,-...,602,681,602.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.368,,-0.368,,.-..,603,682,603.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.37,,-0.37,,.-..,604,683,604.0
pd0325901,gdsc_PD0325901,Not Clinically Relevant,-0.371,,,-0.371,,-...,605,684,605.0
as601245,gdsc_AS601245,Not Clinically Relevant,-0.37200000000000005,,,-0.372,,-...,606,685,606.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.376,,,-0.376,,-...,607,686,607.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,608,687,608.0
unc1215,gdsc_UNC1215,Not Clinically Relevant,-0.38,,,-0.38,,-...,609,688,609.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.38,,,-0.38,,-...,610,689,610.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.387,,,-0.387,,-...,612,690,612.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.391,,,-0.391,,-...,614,691,614.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.391,,,-0.391,,-...,615,692,615.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.516,-0.26899999999999996,,-0.392,,--..,616,693,616.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,617,694,617.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,620,695,620.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.40399999999999997,,,-0.404,,-...,621,696,621.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.41,,,-0.41,,-...,622,697,622.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.41,,,-0.41,,-...,623,698,623.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,624,699,624.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.41100000000000003,,,-0.411,,-...,625,700,625.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.41700000000000004,,,-0.417,,-...,626,701,626.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.5670000000000001,,-0.272,-0.42,,-.-.,628,702,628.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,629,703,629.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.42700000000000005,,,-0.427,,-...,630,704,630.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.428,,,-0.428,,-...,631,705,631.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.431,,,-0.431,,-...,633,706,633.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.434,,,-0.434,,-...,634,707,634.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.436,,,-0.436,,-...,635,708,635.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,636,709,636.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.44,,,-0.44,,-...,637,710,637.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.44299999999999995,,,-0.443,,-...,638,711,638.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.449,,,-0.449,,-...,640,712,640.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.449,,,-0.449,,-...,641,713,641.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.456,,,-0.456,,-...,642,714,642.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.456,,,-0.456,,-...,643,715,643.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.457,,,-0.457,,-...,644,716,644.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.457,,,-0.457,,-...,645,717,645.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.45799999999999996,,,-0.458,,-...,646,718,646.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.45799999999999996,,,-0.458,,-...,647,719,647.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.461,,,-0.461,,-...,648,720,648.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.465,,,-0.465,,-...,649,721,649.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.47600000000000003,,,-0.476,,-...,651,722,651.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.48,,,-0.48,,-...,652,723,652.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.48200000000000004,,,-0.482,,-...,653,724,653.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.483,,,-0.483,,-...,654,725,654.0
681640,gdsc_681640,Not Clinically Relevant,-0.488,,,-0.488,,-...,655,726,655.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.491,,,-0.491,,-...,656,727,656.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.49700000000000005,,,-0.497,,-...,657,728,657.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.518,,,-0.518,,-...,658,729,658.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.524,,,-0.524,,-...,659,730,659.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.53,,,-0.53,,-...,660,731,660.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.547,,,-0.547,,-...,661,732,661.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.547,,,-0.547,,-...,662,733,662.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.5589999999999999,,,-0.559,,-...,663,734,663.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.56,,,-0.56,,-...,664,735,664.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.562,,,-0.562,,-...,665,736,665.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.579,,,-0.579,,-...,666,737,666.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.5820000000000001,,,-0.582,,-...,667,738,667.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.586,,,-0.586,,-...,668,739,668.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.586,,,-0.586,,-...,669,740,669.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.5870000000000001,,,-0.587,,-...,670,741,670.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.617,,,-0.617,,-...,671,742,671.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.684,,,-0.684,,-...,672,743,672.0
