,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.381,,,-0.381,,-...,608,682,608.0
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.386,,-0.386,,.-..,609,683,609.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.386,,,-0.386,,-...,610,684,610.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.386,,,-0.386,,-...,611,685,611.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.391,,,-0.391,,-...,612,686,612.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.395,,,-0.395,,-...,613,687,613.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.396,,,-0.396,,-...,614,688,614.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.397,,,-0.397,,-...,615,689,615.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.397,,,-0.397,,-...,616,690,616.0
sb-505124,gdsc_SB-505124,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,617,691,617.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.405,,,-0.405,,-...,618,692,618.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.406,,,-0.406,,-...,619,693,619.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.40700000000000003,,,-0.407,,-...,620,694,620.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.409,,,-0.409,,-...,621,695,621.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.409,,,-0.409,,-...,622,696,622.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.41,,,-0.41,,-...,623,697,623.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.414,,,-0.414,,-...,624,698,624.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.41700000000000004,,,-0.417,,-...,625,699,625.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.42,,,-0.42,,-...,626,700,626.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.424,,,-0.424,,-...,627,701,627.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.584,,-0.271,-0.428,,-.-.,628,702,628.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.428,,,-0.428,,-...,629,703,629.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.49200000000000005,-0.366,,-0.429,,--..,630,704,630.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.435,,,-0.435,,-...,631,705,631.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.436,,,-0.436,,-...,632,706,632.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,634,707,634.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.44299999999999995,,,-0.443,,-...,635,708,635.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.444,,,-0.444,,-...,636,709,636.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.446,,,-0.446,,-...,637,710,637.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.447,,,-0.447,,-...,638,711,638.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.44799999999999995,,,-0.448,,-...,639,712,639.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.452,,,-0.452,,-...,640,713,640.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.45299999999999996,,,-0.453,,-...,641,714,641.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.455,,,-0.455,,-...,642,715,642.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.461,,,-0.461,,-...,643,716,643.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.46399999999999997,,,-0.464,,-...,644,717,644.0
xmd14-99,gdsc_XMD14-99,Not Clinically Relevant,-0.47700000000000004,,,-0.477,,-...,646,718,646.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.479,,,-0.479,,-...,647,719,647.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.49200000000000005,,,-0.492,,-...,649,720,649.0
681640,gdsc_681640,Not Clinically Relevant,-0.496,,,-0.496,,-...,650,721,650.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.502,,,-0.502,,-...,651,722,651.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.506,,,-0.506,,-...,652,723,652.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.514,,,-0.514,,-...,653,724,653.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.516,,,-0.516,,-...,654,725,654.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.525,,,-0.525,,-...,655,726,655.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.528,,,-0.528,,-...,656,727,656.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.53,,,-0.53,,-...,657,728,657.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.532,,,-0.532,,-...,658,729,658.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.5429999999999999,,,-0.543,,-...,659,730,659.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.55,,,-0.55,,-...,660,731,660.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.564,,,-0.564,,-...,661,732,661.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.5660000000000001,,,-0.566,,-...,662,733,662.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.5720000000000001,,,-0.572,,-...,663,734,663.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.5820000000000001,,,-0.582,,-...,664,735,664.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.584,,,-0.584,,-...,665,736,665.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.5870000000000001,,,-0.587,,-...,666,737,666.0
ql-xii-61,gdsc_QL-XII-61,Not Clinically Relevant,-0.588,,,-0.588,,-...,667,738,667.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.589,,,-0.589,,-...,668,739,668.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.597,,,-0.597,,-...,669,740,669.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.599,,,-0.599,,-...,670,741,670.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.626,,,-0.626,,-...,671,742,671.0
alectinib,gdsc_Alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.696,,,-0.696,,-...,672,743,672.0
