,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,607,682,607.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.41,,,-0.41,,-...,608,683,608.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.414,,,-0.414,,-...,609,684,609.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.414,,,-0.414,,-...,610,685,610.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.415,,,-0.415,,-...,611,686,611.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.41600000000000004,,,-0.416,,-...,612,687,612.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.557,,-0.276,-0.417,,-.-.,613,688,613.0
ispinesib mesylate,gdsc_Ispinesib Mesylate,Not Clinically Relevant,-0.41700000000000004,,,-0.417,,-...,614,689,614.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.418,,,-0.418,,-...,615,690,615.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.42,,,-0.42,,-...,616,691,616.0
kin001-270,gdsc_KIN001-270,Not Clinically Relevant,-0.42100000000000004,,,-0.421,,-...,617,692,617.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.423,,,-0.423,,-...,618,693,618.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.425,,,-0.425,,-...,619,694,619.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.426,,,-0.426,,-...,620,695,620.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.42700000000000005,,,-0.427,,-...,621,696,621.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.429,,,-0.429,,-...,622,697,622.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.43,,,-0.43,,-...,623,698,623.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.434,,,-0.434,,-...,624,699,624.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.434,,,-0.434,,-...,625,700,625.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.435,,,-0.435,,-...,626,701,626.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.435,,,-0.435,,-...,627,702,627.0
hg-5-88-01,gdsc_HG-5-88-01,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,628,703,628.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,629,704,629.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.439,,,-0.439,,-...,630,705,630.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.442,,,-0.442,,-...,631,706,631.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.444,,,-0.444,,-...,632,707,632.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.44799999999999995,,,-0.448,,-...,634,708,634.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.45,,,-0.45,,-...,635,709,635.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.451,,,-0.451,,-...,636,710,636.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.457,,,-0.457,,-...,639,711,639.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.45799999999999996,,,-0.458,,-...,640,712,640.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.46799999999999997,,,-0.468,,-...,642,713,642.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.47200000000000003,,,-0.472,,-...,643,714,643.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.475,,,-0.475,,-...,644,715,644.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.478,,,-0.478,,-...,645,716,645.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.48200000000000004,,,-0.482,,-...,646,717,646.0
681640,gdsc_681640,Not Clinically Relevant,-0.485,,,-0.485,,-...,647,718,647.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.49,,,-0.49,,-...,648,719,648.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.498,,,-0.498,,-...,649,720,649.0
xmd14-99,gdsc_XMD14-99,Not Clinically Relevant,-0.498,,,-0.498,,-...,650,721,650.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.502,,,-0.502,,-...,651,722,651.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.503,,,-0.503,,-...,652,723,652.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.519,,,-0.519,,-...,653,724,653.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.5379999999999999,,,-0.538,,-...,654,725,654.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.54,,,-0.54,,-...,655,726,655.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.54,,,-0.54,,-...,656,727,656.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.551,,,-0.551,,-...,657,728,657.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.5529999999999999,,,-0.553,,-...,658,729,658.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.556,,,-0.556,,-...,659,730,659.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.557,,,-0.557,,-...,660,731,660.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.561,,,-0.561,,-...,661,732,661.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.568,,,-0.568,,-...,662,733,662.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.5820000000000001,,,-0.582,,-...,663,734,663.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.5820000000000001,,,-0.582,,-...,664,735,664.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.593,,,-0.593,,-...,665,736,665.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.598,,,-0.598,,-...,666,737,666.0
ql-xii-61,gdsc_QL-XII-61,Not Clinically Relevant,-0.602,,,-0.602,,-...,667,738,667.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.625,,,-0.625,,-...,668,739,668.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.626,,,-0.626,,-...,669,740,669.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.628,,,-0.628,,-...,670,741,670.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.6890000000000001,,,-0.689,,-...,671,742,671.0
alectinib,gdsc_Alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.701,,,-0.701,,-...,672,743,672.0
