drug_name,MB009
KU-C103871,0.32409999999999994
tosyllysyl-chloromethyl-ketone,0.3236
daphnetin,0.3236
LYPLA1,0.3232
FTL,0.32289999999999996
GNA13,0.32280000000000003
AMBP,0.3226
BCL2-inhibitor,0.322
pimozide,0.32189999999999996
PPP3CA,0.3218
ENMD-2076,0.32159999999999994
AK1,0.32130000000000003
SRPRB,0.32130000000000003
dexamethasone,0.3211
ZNF202,0.3209
GNB2,0.3207
RO-10-5824,0.32049999999999995
elesclomol,0.32020000000000004
BMY-45778,0.3197
PDK1,0.3196
rofecoxib,0.3195
WDTC1,0.3193
EXOSC4,0.3193
PUF60,0.3184
GBA,0.3179
XPR1,0.3179
ketoconazole,0.3177
CERS2,0.3175
PLSCR1,0.3175
CREG1,0.31739999999999996
FFAR1,0.3173
TERF2IP,0.3171
reboxetine,0.31679999999999997
BW-723C86,0.3166
ATP5B,0.3165
brivanib,0.3164
RS-102221,0.3164
clofarabine,0.3159
cycloheximide,0.3157
RPP38,0.3153
PNP,0.3151
CRABP1,0.31489999999999996
PIGK,0.3144
ZIC2,0.3143
ALDH18A1,0.314
TMED9,0.31379999999999997
carbofuran,0.31370000000000003
TIMP2,0.3136
PLK4,0.3136
HOMEZ,0.3131
ADRB2,0.3123
MAN1A1,0.312
AIM2,0.31170000000000003
DCK,0.31170000000000003
MAGEA10,0.3116
AZ-628,0.31129999999999997
perindopril,0.31129999999999997
OAZ2,0.3111
GPR179,0.3109
atenolol,0.3109
CAPN1,0.3109
ELAC2,0.3103
MAPK13,0.31010000000000004
SUCLG1,0.31010000000000004
ZNF331,0.3098
PER2,0.3098
ZNF677,0.3098
LPL,0.3095
PRSS3,0.3093
ATP5A1,0.30870000000000003
OSGEP,0.3084
LARS2,0.3079
SLC25A10,0.3078
ASPH,0.3077
NFKB1,0.3075
SLC12A2,0.3065
imperatorin,0.3063
EI-273,0.3061
PNLDC1,0.306
SDHB,0.3056
BLZF1,0.3055
tolazoline,0.3054
retinyl,0.30519999999999997
KCTD2,0.30519999999999997
LCK,0.30519999999999997
FKBP8,0.305
ZIM3,0.3048
rifampicin,0.3046
DDIT3,0.3045
dilazep,0.304
LSM6,0.3039
CASP6,0.3036
cilomilast,0.3035
LARS2,0.3035
LRSAM1,0.303
UGT1A6,0.30210000000000004
sulfinpyrazone,0.30210000000000004
AMDHD2,0.30210000000000004
TNFSF13,0.3019
SLC22A23,0.3019
SLC7A1,0.3015
LY-456236,0.3011
lacidipine,0.301
ranitidine,0.3004
HG-5-113-01,0.3002
HDAC4,0.30010000000000003
CALML6,0.3
GPR160,0.2998
MAP2K2,0.29969999999999997
prima-1-met,0.29960000000000003
JZL-184,0.2994
NDUFC2,0.299
nelfinavir,0.2988
raclopride,0.2987
UBE3A,0.2985
GPR150,0.2983
PTRF,0.2978
AXIN2,0.2977
met-leu-phe,0.29719999999999996
UBAP2L,0.2969
ILK,0.2968
EPHA3,0.2964
devazepide,0.2963
dipropyl-5ct,0.2962
PTS,0.29600000000000004
CBLC,0.2956
UFD1L,0.2955
ZNF473,0.2955
RB1,0.2954
PHB2,0.2953
XRCC6,0.29510000000000003
C2 domain containing protein kinases LOF,0.29460000000000003
PLAGL1,0.2943
CEP55,0.2938
progesterone,0.2924
FKBP14,0.2924
efavirenz,0.2922
hydroxyfasudil,0.2921
indoprofen,0.2919
HOXB13,0.2918
ML-3163,0.2917
NPY1R,0.2909
procainamide,0.2908
BRCA1,0.2907
NPC-15199,0.2907
SUFU,0.2902
VIPR1,0.2902
CFB,0.2898
ABHD6,0.2898
hydralazine,0.2897
GOT2,0.2897
STMN1,0.2892
bisphenol-a,0.2891
ethambutol,0.289
SR-95639A,0.289
z-prolyl-prolinal,0.2887
HYAL1,0.2883
triciribine,0.28809999999999997
rilmenidine,0.28800000000000003
MAOB,0.2874
DCPIB,0.2872
ZK-164015,0.2872
ARHGEF7,0.287
IRF5,0.287
DGCR14,0.287
biotin,0.2869
GPRC5B,0.2868
HAX1,0.2866
KLRC1,0.28600000000000003
ALG5,0.2859
alpha-linolenic-acid,0.2858
lovastatin,0.2857
AM-281,0.28559999999999997
clemastine,0.28559999999999997
KITLG,0.2854
betamethasone,0.2852
HPN,0.285
UQCRB,0.2849
lobelanidine,0.2848
PBX4,0.2838
THRAP3,0.2834
ATP5L,0.2833
ramipril,0.28300000000000003
hyperforin,0.2829
PK-11195,0.2826
aminopurvalanol-a,0.2826
pergolide,0.2825
cefdinir,0.2824
RHOD,0.2823
CREB3,0.2821
BECN1,0.28190000000000004
NR1D2,0.2818
FOXO1,0.2813
zalcitabine,0.2812
RBL1,0.2808
GBGT1,0.2801
raltegravir,0.28
cilostazol,0.2799
dicycloverine,0.2789
NDUFA7,0.2788
VER-155008,0.2784
ritanserin,0.278
GOT2,0.2777
NUP62,0.2771
BAPTA-AM,0.2766
KDM4C,0.2764
cyclosporin-a,0.2764
IGHMBP2,0.276
TSC1,0.2752
SLC25A14,0.2749
CD-437,0.2748
STAT3,0.2748
SLC35B1,0.2743
SA-792709,0.2737
hypericin,0.2736
ANAPC5,0.2732
COPS2,0.273
FURIN,0.2723
GCA,0.272
fraxetin,0.272
PRKAB1,0.27190000000000003
GPR37,0.27190000000000003
PPP3CA,0.2718
CETN3,0.2717
OSR1,0.27149999999999996
PLXNA1,0.2712
CMPK1,0.271
stavudine,0.2707
IFIT5,0.2707
NPRL2,0.2706
CSNK1G2,0.2705
BRD-K28452084,0.2703
pemoline,0.2703
ZNF747,0.27
AP2M1,0.27
HSP90-inhibitor,0.2696
cyclosporin-a,0.26940000000000003
PSMD5,0.2693
DNTTIP2,0.2692
CXCR2,0.26890000000000003
KIN001-127,0.2686
VTI1A,0.2686
latrunculin-b,0.268
FGFR1OP,0.268
GPR152,0.26739999999999997
RIOK3,0.26739999999999997
TIMP2,0.26649999999999996
RNF146,0.2664
denbufylline,0.2659
ZNF692,0.2658
articaine,0.2656
ZNF502,0.2655
APOC3,0.2655
RBM6,0.26539999999999997
ANXA5,0.26530000000000004
PPIA,0.2647
floxuridine,0.2639
TMEM154,0.2638
GNG8,0.2631
BRD-K48969316,0.2631
AIFM1,0.263
maprotiline,0.26280000000000003
HMGB2,0.26239999999999997
PEX11A,0.2623
RO-08-2750,0.2623
GBR-12783,0.2622
LAMTOR3,0.2622
BRD-A41630653,0.26170000000000004
GMDS,0.2616
GW-501516,0.2614
MKX,0.2613
ALDH3B1,0.2606
PROKR2,0.2605
ARPC5,0.2605
YTHDF2,0.2602
NEK4,0.26
ZM-39923,0.25989999999999996
ADCK3,0.2596
tetryzoline,0.2591
ALDH1B1,0.2591
IGF2BP2,0.2587
HSPB1,0.2585
RYBP,0.2581
mammea-a,0.2575
PNU-22394,0.2575
SMARCAD1,0.257
SRC-kinase-inhibitor-I,0.2569
SLC52A2,0.2562
FBP1,0.2561
umbelliferone,0.256
NUDT9,0.25579999999999997
biochanin-a,0.25579999999999997
BRD-K06956503,0.2557
SMARCA2,0.2554
cediranib,0.25489999999999996
tenovins,0.25489999999999996
ASS1,0.2544
Cannabinoid receptor agonist,0.2544
valsartan,0.2544
Aurora kinase inhibitor,0.25420000000000004
GR-46611,0.2541
BRD-K77690805,0.2541
CHD1,0.254
TRIB3,0.2539
kynuramine,0.25379999999999997
SB-203186,0.25370000000000004
PANK4,0.25370000000000004
naproxen,0.25329999999999997
AIRE,0.2532
ALDH6A1,0.2525
USP9X,0.25239999999999996
estrone,0.252
TWIST2,0.252
KLF2,0.2518
RALGDS,0.2515
ZNF583,0.2515
SMOX,0.25079999999999997
CCCP,0.2507
MRPL12,0.24969999999999998
CCNA2,0.24960000000000002
FOXA2,0.2495
fenoldopam,0.2494
HOXA9,0.2494
TUBB2A,0.2492
tracazolate,0.2491
POLR2F,0.2489
benzoxiquine,0.2488
ADA,0.2483
quetiapine,0.248
chlorpromazine,0.24789999999999998
IL1R2,0.2477
phentolamine,0.2475
PRDM4,0.24739999999999998
iocetamic-acid,0.24710000000000001
GBP2,0.2469
MYCL1,0.2466
PRKX,0.2464
GTP-14564,0.2462
UCL-2077,0.2459
TBX3,0.2451
CAND2,0.245
SUPT4H1,0.2447
CDK2,0.2446
taurodeoxycholic-acid,0.2445
ZNF398,0.2441
TNFSF10,0.2437
bromocriptine,0.24359999999999998
CPT2,0.24350000000000002
vinpocetine,0.24309999999999998
ADI1,0.24280000000000002
MAPK9,0.24239999999999998
HOXA9,0.24239999999999998
SOX11,0.24239999999999998
APOA5,0.2421
GPR146,0.2419
iodophenpropit,0.2414
DHPS,0.2414
SMYD3,0.2414
GRHL3,0.24109999999999998
IDE,0.24100000000000002
o-3M3FBS,0.24050000000000002
UFM1,0.2404
azauridine,0.2404
GABA receptor antagonist,0.2404
GOT1,0.2402
CTH,0.2402
TXNDC9,0.2401
GSTZ1,0.2401
cinnarizine,0.2397
SFN,0.2394
FGFR1OP,0.2394
ZBTB20,0.23929999999999998
HSPA1A,0.23929999999999998
eudesmic-acid,0.2382
ARPC2,0.2379
sphingosine,0.2376
cycloheximide,0.2376
ADK,0.2376
PXK,0.23739999999999997
L-152804,0.2373
BCL inhibitor,0.2373
m-chlorophenylbiguanide,0.2368
TAOK3,0.23670000000000002
ADI1,0.23670000000000002
picotamide,0.2365
propoxycaine,0.23620000000000002
BRF2,0.23620000000000002
indolophenanthridine,0.2361
PSMD4,0.23600000000000002
EIF2C2,0.23600000000000002
ZNF273,0.23440000000000003
DNMT3L,0.23440000000000003
ZBTB48,0.2339
torasemide,0.23370000000000002
LMAN1,0.2336
erastin,0.23309999999999997
GW-405833,0.2327
NDUFS8,0.23260000000000003
KEAP1,0.2324
SERPIND1,0.23199999999999998
SA-792728,0.2314
COX5A,0.2314
ZNF595,0.23120000000000002
TNFRSF19,0.231
OTX1,0.2305
nilotinib,0.2305
ACADM,0.2305
STAMBP,0.23
dibutyrylcyclic-gmp,0.23
GABPB1,0.2299
OM-137,0.22949999999999998
AKR1C1,0.2293
bisindolylmaleimide,0.2293
PD-102807,0.2288
alimemazine,0.2284
chlorambucil,0.22769999999999999
PD-98059,0.22769999999999999
PRMT1,0.22760000000000002
dihydroergotamine,0.2275
GPR114,0.2275
MAPK8,0.2273
TLR5,0.2273
CD44,0.22719999999999999
TW-37,0.2266
FGFR1,0.2259
floxuridine,0.22510000000000002
UBE2K,0.22510000000000002
TNFSF13B,0.2242
PNU-96415E,0.22390000000000002
BRD-K06217810,0.2236
ATP5C1,0.2232
estriol,0.2231
ARFIP2,0.223
ERCC3,0.2228
orphenadrine,0.2225
L-693403,0.222
gingerol,0.2218
proguanil,0.2217
alfuzosin,0.2213
ATPA,0.22089999999999999
STK3,0.2207
NSDHL,0.2202
TAL2,0.21989999999999998
NR1H2,0.2198
SULT1A3,0.2198
taxifolin,0.21969999999999998
naringin,0.2189
GMPR2,0.2181
caffeic-acid,0.21789999999999998
FUS,0.21789999999999998
UFM1,0.2177
BRCA1,0.21739999999999998
carbenoxolone,0.2173
scriptaid,0.2173
SDZ-205-557,0.21710000000000002
NFIB,0.2167
RNF14,0.21660000000000001
CAND1,0.21559999999999999
mometasone,0.21559999999999999
CDK10,0.2155
SPDEF,0.2152
HOXC4,0.2143
RND3,0.2143
corticosterone,0.21350000000000002
targinine,0.2133
Homeobox Gene GOF,0.21309999999999998
isradipine,0.2127
EIF4EBP1,0.21239999999999998
ZNF653,0.2121
BRD-A61189834,0.2121
NUSAP1,0.2121
HSP90AA1,0.2121
etazolate,0.2118
RPS7,0.21109999999999998
benzamil,0.2108
ezetimibe,0.2107
METTL1,0.21
LIPA,0.2097
ATP5D,0.2096
ZNF331,0.20920000000000002
PLEKHJ1,0.2091
PCDHA10,0.2086
CTGF,0.20809999999999998
APOA2,0.2078
PAC-1,0.2078
UVRAG,0.2076
RNF123,0.2076
tremulacin,0.20670000000000002
CCT7,0.2064
malonoben,0.20600000000000002
IL13RA2,0.2053
saclofen,0.2051
procyclidine,0.2043
RDBP,0.2043
fluocinolone,0.20420000000000002
GALE,0.20420000000000002
SQ-22536,0.2041
zatebradine,0.204
NPM1,0.20370000000000002
MAX,0.2036
PGD,0.2036
SLC25A4,0.20350000000000001
ZNF268,0.20350000000000001
WNT9A,0.20350000000000001
VU-0415374-1,0.2032
WFDC2,0.2026
TPMT,0.2026
Progesterone receptor agonist,0.20199999999999999
PNRC1,0.20129999999999998
CDO1,0.201
NDUFS2,0.20079999999999998
CTNNBIP1,0.20079999999999998
MCCC2,0.20079999999999998
Cyclin dependent kinases LOF,0.20010000000000003
BIRC5,0.1997
ML-9,0.1991
PSMB5,0.19899999999999998
RPS6KA3,0.19879999999999998
cardiogenol-c,0.19879999999999998
HLA-A,0.1985
STUB1,0.1985
tolmetin,0.1974
SRPK1,0.1972
proxymetacaine,0.1972
PCA-4248,0.1972
epothilone-a,0.1967
TINF2,0.1967
PLS1,0.1966
TAF12,0.1962
CLK1,0.1961
LHX3,0.196
bifonazole,0.1953
RXRG,0.1942
AICA-ribonucleotide,0.1938
GK,0.1936
EEF1D,0.19210000000000002
quinethazone,0.19149999999999998
SUPV3L1,0.19140000000000001
disulfiram,0.19079999999999997
VIM,0.1907
HSPE1,0.1906
NUDT5,0.1905
PTP4A3,0.1902
ERCC1,0.19
ABCG8,0.18960000000000002
KDM1A,0.1888
TMED7,0.1887
HU-211,0.1882
pirinixic-acid,0.188
BRD4,0.18780000000000002
ADCY3,0.18760000000000002
CEBPG,0.1875
EP300,0.1873
SEPX1,0.18710000000000002
CNDP2,0.1867
SAL-1,0.1866
chlorphenamine,0.1863
lasalocid,0.1862
RARA,0.18600000000000003
BRD3,0.1857
SLC30A8,0.1855
MPHOSPH9,0.1852
USP47,0.1852
memantine,0.18469999999999998
salsolinol,0.1841
IMPA1,0.1838
PHTPP,0.18350000000000002
S100A6,0.18350000000000002
SCUBE1,0.1834
NCF2,0.183
carbenoxolone,0.18239999999999998
KAZALD1,0.18239999999999998
syrosingopine,0.1821
FADS3,0.18059999999999998
SKF-83566,0.1805
TRIM27,0.17989999999999998
HADH,0.17980000000000002
TFPI,0.1797
GNB2,0.17920000000000003
penfluridol,0.179
NFIL3,0.1789
WDR61,0.17850000000000002
ERBB4,0.1779
GRHL3,0.1776
MLLT11,0.17739999999999997
ZNF436,0.1772
etifenin,0.1771
tropisetron,0.17670000000000002
HYAL2,0.17670000000000002
IRS2,0.1765
ethinylestradiol,0.1764
SOX2,0.1764
dihydrexidine,0.1761
LDHB,0.1761
AKTIP,0.17550000000000002
FGB,0.1752
CASP7,0.175
ITGB3,0.17489999999999997
PRKAG1,0.1748
NAA50,0.1748
DGKZ,0.17420000000000002
SMARCC2,0.1739
nimetazepam,0.17379999999999998
RPS6KA4,0.17370000000000002
AZGP1,0.17370000000000002
DLAT,0.1736
HOXC10,0.1729
L-168049,0.1729
NAGA,0.1726
importazole,0.1725
KIF2C,0.1722
CASP4,0.1721
U-54494A,0.1716
ZNF217,0.1716
E2F6,0.1711
ENDOG,0.171
LSM2,0.17079999999999998
ALDH3A1,0.1707
vidarabine,0.1699
QL-XII-47,0.1697
OLIG3,0.1697
nitazoxanide,0.16949999999999998
naltrexone,0.1693
STK38L,0.1686
TMEM97,0.16829999999999998
ropinirole,0.1674
IL4,0.1673
KIT,0.1672
BIRC5,0.16699999999999998
PRDX2,0.16690000000000002
LYN,0.1661
rottlerin,0.166
epinephrine,0.16570000000000001
ZNF805,0.1656
MSRB2,0.165
Histone deacetylases LOF,0.1649
TXNL1,0.16469999999999999
CTGF,0.16449999999999998
ZFP161,0.16449999999999998
GCLC,0.16440000000000002
CRABP2,0.16440000000000002
CYP51A1,0.1643
isotretinoin,0.1643
NAA50,0.1641
RAN,0.16399999999999998
PRKAA1,0.1631
DUSP28,0.1629
CHEK2,0.1628
molsidomine,0.1628
CXCR7,0.1628
USP16,0.16219999999999998
NMUR2,0.16210000000000002
CD40,0.16190000000000002
BRL-15572,0.1618
ALG9,0.1617
SETD7,0.1612
MED4,0.1611
BRD-K00313977,0.1609
GPR126,0.16079999999999997
EI-346-erlotinib-analog,0.16079999999999997
MNITMT,0.1605
YK-4279,0.1603
zaldaride,0.15990000000000001
SWAP70,0.1595
itraconazole,0.1592
glycodeoxycholic-acid,0.1591
OXCT1,0.1586
SR-27897,0.1585
EPOR,0.15839999999999999
ZNF24,0.1583
FCHO1,0.158
FTCD,0.15789999999999998
ZNF786,0.1578
OPA1,0.1578
PRKCB,0.1576
DMD,0.1568
GSK3A,0.1564
nitrendipine,0.1549
SB-408124,0.1549
protriptyline,0.1548
NENF,0.1547
DNAJA3,0.15410000000000001
MCM7,0.1536
POLA2,0.1533
pirfenidone,0.1532
flupentixol,0.1532
PRKAR2A,0.1531
TRIP10,0.15259999999999999
TBL3,0.1525
NAE1,0.1521
B4GALNT1,0.1518
SENP2,0.1517
IDH3G,0.1515
atorvastatin,0.151
SIK1,0.1509
SULT1A1,0.1509
betamethasone,0.1508
CLPTM1,0.1497
ZFP28,0.1496
W-9,0.1496
Na-K-Cl transporter inhibitor,0.149
RAP1GDS1,0.1483
cyclosporin-a,0.1482
CDK6,0.1479
scopolamine,0.1474
C5ORF62,0.1471
HNF4G,0.1459
SLC1A5,0.1454
promazine,0.145
cefaclor,0.14429999999999998
IGFBP7,0.1442
F2RL1,0.1439
L-655708,0.1437
mead-acid,0.1434
T-0070907,0.1431
UBE2E3,0.1416
CUL2,0.1413
NDUFA6,0.1412
megestrol,0.1411
UBAP1,0.1408
CLPP,0.14
FAS,0.1399
PAK2,0.139
CDA,0.1388
quinisocaine,0.1388
PHF1,0.1386
LRRC32,0.13849999999999998
DYNLL2,0.13849999999999998
IFNG,0.1382
GALNT1,0.1377
BAG1,0.1375
aripiprazole,0.1373
ADCY5,0.1373
XPR1,0.1373
G2E3,0.1371
TTF1,0.1368
piperacetazine,0.1368
CTNNA1,0.1358
COPB2,0.13570000000000002
SPRY2,0.1354
ATP5L,0.135
USP15,0.13470000000000001
P4HB,0.1346
RNF138,0.1335
JAK3-Inhibitor-II,0.1334
DDC,0.1322
PDIA4,0.1322
mifepristone,0.132
MAPP-D-erythro,0.1319
PDXP,0.1311
SLC1A1,0.1301
CANT1,0.1292
CDK2-5-inhibitor,0.129
SPIC,0.1288
PHF11,0.1288
glibenclamide,0.1284
CNOT3,0.12789999999999999
RHOA,0.12789999999999999
cytarabine,0.1277
EMF-bca1-60,0.1277
RAD23B,0.1273
L-690488,0.1273
TSG101,0.127
EIF4B,0.1268
MTX2,0.1267
cinacalcet,0.1255
RS-56812,0.1246
ditolylguanidine,0.12390000000000001
COX6B2,0.12380000000000001
GPR39,0.12369999999999999
UTS2R,0.1234
meclocycline,0.12300000000000001
FDXR,0.12269999999999999
PSMB1,0.12269999999999999
PARG,0.12269999999999999
pidotimod,0.1223
PLAU,0.12179999999999999
Androgen receptor modulator,0.12179999999999999
GALNS,0.1217
Nucleoside reverse transcriptase inhibitor,0.1217
phenanthridone,0.1211
GPR139,0.1206
ZNF548,0.1201
WNT5A,0.1201
spiramide,0.1198
IGF2BP3,0.1197
IGBP1,0.11939999999999999
NMNAT2,0.11900000000000001
MTA3,0.1189
QS-11,0.11789999999999999
LY-225910,0.1176
HMGA2,0.1176
ZNF182,0.1176
ZNF486,0.11720000000000001
GFRA1,0.1167
KDM3A,0.1164
PPM1B,0.1161
metergoline,0.11599999999999999
reserpic-acid,0.1158
fenretinide,0.1155
PDIA5,0.11449999999999999
PUM2,0.11359999999999999
RBX1,0.11349999999999999
budesonide,0.1134
R-59022,0.1134
ZNF559,0.1134
PSAP,0.11259999999999999
ZNF454,0.11259999999999999
MAT2B,0.1119
ACTR3,0.1116
MG-132,0.1114
CDCA4,0.1106
SIRT6,0.10980000000000001
NSDHL,0.10949999999999999
MLST8,0.1092
ORMDL3,0.109
SYT1,0.109
miglitol,0.10880000000000001
TSC2,0.10830000000000001
tetradecylthioacetic-acid,0.10800000000000001
RBM15,0.10800000000000001
mesulergine,0.1079
MET,0.1074
ipratropium,0.1073
MBNL2,0.1072
BX-912,0.10710000000000001
GLRX2,0.1069
ENOSF1,0.1069
PKC inhibitor,0.1066
sorafenib,0.1061
VAMP3,0.106
SGK3,0.1059
triprolidine,0.1058
ZNF227,0.10550000000000001
YM-976,0.1051
NUCB2,0.10490000000000001
CDKN1A,0.1048
MBD6,0.10460000000000001
NOTCH2NL,0.10460000000000001
GTF2H2,0.1041
EGFR inhibitor,0.1041
BU-224,0.1041
SC5DL,0.10400000000000001
MKNK2,0.1023
olmesartan,0.10220000000000001
RAF inhibitor,0.1016
CS,0.1014
SMOC2,0.1012
arcyriaflavin-a,0.1009
SUZ12,0.10060000000000001
daidzein,0.09949999999999999
abiraterone,0.0992
cinobufagin,0.099
TDRD3,0.0989
MDM2-inhibitor,0.098
GPR128,0.0978
ADSL,0.0975
USP1,0.09720000000000001
HOPX,0.09720000000000001
thenoyltrifluoroacetone,0.0967
NFKBIB,0.0966
VEGFB,0.09609999999999999
TADA2A,0.0959
ERBB2,0.0956
ZNF764,0.09539999999999998
maraviroc,0.0951
GATA1,0.09449999999999999
CBS,0.0941
RHOB,0.09380000000000001
MEIS2,0.09359999999999999
ADRA2A,0.0929
BRD-K20168484,0.09230000000000001
HCN3,0.09230000000000001
AKR1B1,0.09210000000000002
PDE4D,0.092
Tricyclic antidepressant,0.0919
HTATIP2,0.0916
fluphenazine,0.0915
PSMB2,0.09119999999999999
BRD-A18279961,0.0909
POFUT1,0.0904
alfaxalone,0.09
PARP10,0.0898
GNB5,0.0897
ouabain,0.0897
acarbose,0.0895
HMGCS2,0.0888
HSPA2,0.08839999999999999
SCN9A,0.0873
PRKAR1B,0.0873
pyrazolanthrone,0.087
RDX,0.087
FOXP4,0.08650000000000001
rhapontin,0.0863
ATP1A3,0.08529999999999999
STAT5A,0.0848
Proteasome inhibitor,0.0848
REL,0.08470000000000001
PEMT,0.08460000000000001
PTPRF,0.0833
HPN,0.08310000000000001
PPFIBP2,0.08310000000000001
NEU1,0.0827
DAPK1,0.0824
oxotremorine,0.081
CREB3L4,0.0799
GPR64,0.07919999999999999
thiocolchicoside,0.0791
SOCS5,0.0786
TTR,0.078
BHMT2,0.078
TBX20,0.07769999999999999
SNX2,0.0774
MCM3,0.0767
milnacipran,0.0764
BRL-52537,0.0762
MYLK,0.0757
7-nitroindazole,0.075
ALDH1A1,0.07490000000000001
CDC25C,0.0736
TMEM154,0.07339999999999999
A2M,0.0732
CSNK2A2,0.0731
HS2ST1,0.073
SMARCB1,0.0728
theophylline,0.0709
CLPB,0.0708
dicyclohexylurea,0.0703
NEDD4,0.07
DCEBIO,0.0698
testosterone,0.0694
GPER,0.069
trimebutine,0.0687
RNF167,0.06849999999999999
NR2F2,0.0674
ICI-118551,0.0672
RPS10,0.0667
ALG9,0.0662
PRDX1,0.0655
levonorgestrel,0.0654
UGDH,0.06509999999999999
IL1B,0.065
RDX,0.0639
SIX2,0.0637
AK4,0.063
aprepitant,0.0629
ZBTB41,0.06280000000000001
MRPL43,0.061900000000000004
Imidazoline ligand,0.061200000000000004
DDIT4,0.060899999999999996
PIK3CG,0.060700000000000004
PDIA4,0.060599999999999994
RFX5,0.06
TNFAIP3,0.0599
PRKCQ,0.059699999999999996
butylparaben,0.0593
EGFR,0.0593
VEGFR inhibitor,0.0591
fluprostenol,0.0591
ITCH,0.0584
ARHGEF7,0.0584
MMEL1,0.0575
SKP2,0.056600000000000004
LGR5,0.0557
norethisterone,0.0552
alprenolol,0.0546
RRAGA,0.0537
SLC30A8,0.0529
TEAD4,0.0528
POLR2E,0.0526
MYC,0.0524
TSSC4,0.0512
NDUFB2,0.051100000000000007
DERL1,0.0495
EBP,0.049400000000000006
UBE2V1,0.0492
rifapentine,0.048600000000000004
RBPJ,0.048600000000000004
paroxetine,0.0483
PRKACB,0.046900000000000004
LY-165163,0.0458
ZNF558,0.0458
RAB23,0.0458
PSMB9,0.045700000000000005
nalbuphine,0.045
ABAT,0.0449
PYGL,0.0449
TRIM16,0.0437
RFK,0.0431
C9ORF96,0.042300000000000004
CAMK1,0.042
KU-C103443N,0.041299999999999996
EPO,0.0403
"16,16-dimethylprostaglandin-e2",0.0381
RTCD1,0.0374
PCGF3,0.037000000000000005
TRAF3,0.0355
IRAK4,0.0347
NBQX,0.0331
CCK receptor antagonist,0.0331
SB-222200,0.033
HMGB2,0.0327
CLOCK,0.0322
YEATS4,0.0282
TMEM5,0.0278
clioquinol,0.024700000000000003
LMNB2,0.0245
CREB3L4,0.0227
PDLIM1,0.0222
PEPD,0.0199
HMGN4,0.0174
ERCC5,0.016200000000000003
zimelidine,0.0134
progesterone,0.012
ATF2,0.012
CDK16,0.009300000000000001
ANXA1,-0.0051
SQ-29548,-0.0064
MEN1,-0.0089
YKT6,-0.0134
TNIP1,-0.015300000000000001
STAT5A,-0.0171
INSIG1,-0.0181
ZNF543,-0.0204
PCGF5,-0.021099999999999997
doconexent,-0.024
RASSF1,-0.025
PI4KAP2,-0.0276
E2F1,-0.0282
ZNF555,-0.0286
ERCC3,-0.029300000000000003
RBM15B,-0.0319
TAL2,-0.0338
Serotonin receptor antagonist,-0.0341
suloctidil,-0.0347
PIK3R1,-0.0347
CCBL1,-0.0348
RAB5A,-0.0358
siguazodan,-0.036000000000000004
PPP2R4,-0.0362
PIGA,-0.037000000000000005
Potassium channel activator,-0.0397
SCP2,-0.0397
MTF2,-0.0403
ZAK,-0.0412
ESR1,-0.0416
tamoxifen,-0.0416
CARD9,-0.0421
cyanopindolol,-0.0424
RBBP6,-0.0431
TKT,-0.0431
ZNF281,-0.0432
BTK,-0.0436
TSTA3,-0.0443
ZNF213,-0.045700000000000005
mesalazine,-0.046900000000000004
CCND2,-0.0472
AMPD2,-0.0482
MYB,-0.0484
MXD3,-0.049699999999999994
tubaic-acid,-0.0501
RBPJ,-0.0501
ITPK1,-0.0501
Lipocalins GOF,-0.0501
ABL1,-0.050499999999999996
ZNF707,-0.050499999999999996
TNFRSF13C,-0.0508
SREBF1,-0.0519
JUN,-0.052000000000000005
EDNRB,-0.053
Supressors of cytokine signaling GOF,-0.053
CTSH,-0.053399999999999996
RANBP9,-0.0538
C19ORF10,-0.0541
GPR87,-0.0542
tribenoside,-0.054400000000000004
SLC38A2,-0.055099999999999996
ZGPAT,-0.055099999999999996
SALL4,-0.0553
PPP1CA,-0.0555
ARPC1A,-0.056100000000000004
azelastine,-0.0564
BRD-K47448802,-0.0567
telenzepine,-0.0567
PLD1,-0.056900000000000006
UBE3C,-0.0574
TNF,-0.0575
KN-93,-0.057999999999999996
RGS18,-0.0581
UQCRFS1,-0.0593
SNX11,-0.0602
PRKAR1A,-0.0605
SUB1,-0.060700000000000004
RU-28318,-0.060899999999999996
KIF14,-0.061200000000000004
GDI1,-0.062
DGKZ,-0.062
HPRT1,-0.0623
Calmodulin antagonist,-0.0625
FLT3 inhibitor,-0.06309999999999999
FOXP4,-0.0632
YES1,-0.0637
ERBB3,-0.0639
TARDBP,-0.0639
MAPK13,-0.0642
CDC7,-0.065
LRRC59,-0.0666
LEF1,-0.0668
eliprodil,-0.06709999999999999
CDK8,-0.0673
KI-8751,-0.0674
FBXO7,-0.0678
PROSC,-0.0679
CDC37,-0.0683
oxantel,-0.0687
chloroxine,-0.0692
BCL2L2,-0.0699
PRKAG2,-0.07
SPA17,-0.0702
paroxetine,-0.0703
calpeptin,-0.07139999999999999
BMP4,-0.0718
SERPINB2,-0.0719
IDH3B,-0.0726
ECI1,-0.0733
PGK1,-0.0737
HLI-373,-0.0739
SDHA,-0.07400000000000001
S100B,-0.075
CAMK2D,-0.075
ZNF581,-0.0753
KCNJ11,-0.0755
ZNF317,-0.0764
IGF2,-0.0765
ME3,-0.0767
TOX2,-0.0767
phenamil,-0.07719999999999999
VCP,-0.0776
