,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.39,,,-0.39,,-...,609,684,609.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.392,,,-0.392,,-...,610,685,610.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,611,686,611.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.4,,,-0.4,,-...,612,687,612.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.401,,,-0.401,,-...,613,688,613.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.402,,-0.402,,.-..,614,689,614.0
wh-4-023,gdsc_WH-4-023,Not Clinically Relevant,-0.40399999999999997,,,-0.404,,-...,615,690,615.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.40399999999999997,,-0.404,,.-..,616,691,616.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.528,-0.28300000000000003,,-0.406,,--..,617,692,617.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.406,,,-0.406,,-...,618,693,618.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,619,694,619.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.41600000000000004,,,-0.416,,-...,620,695,620.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.41700000000000004,,,-0.417,,-...,621,696,621.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,624,697,624.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.425,,,-0.425,,-...,625,698,625.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.431,,,-0.431,,-...,626,699,626.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.48700000000000004,-0.379,,-0.433,,--..,627,700,627.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.435,,,-0.435,,-...,628,701,628.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,629,702,629.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.439,,,-0.439,,-...,630,703,630.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.439,,,-0.439,,-...,631,704,631.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.595,,-0.285,-0.44,,-.-.,632,705,632.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.441,,,-0.441,,-...,633,706,633.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.44299999999999995,,,-0.443,,-...,635,707,635.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.444,,,-0.444,,-...,636,708,636.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.446,,,-0.446,,-...,637,709,637.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.446,,,-0.446,,-...,638,710,638.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.449,,,-0.449,,-...,639,711,639.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.449,,,-0.449,,-...,640,712,640.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.45399999999999996,,,-0.454,,-...,641,713,641.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.455,,,-0.455,,-...,642,714,642.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.457,,,-0.457,,-...,643,715,643.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.457,,,-0.457,,-...,644,716,644.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.45799999999999996,,,-0.458,,-...,645,717,645.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.45899999999999996,,,-0.459,,-...,646,718,646.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.462,,,-0.462,,-...,647,719,647.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.465,,,-0.465,,-...,648,720,648.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.469,,,-0.469,,-...,649,721,649.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.47,,,-0.47,,-...,650,722,650.0
681640,gdsc_681640,Not Clinically Relevant,-0.49200000000000005,,,-0.492,,-...,652,723,652.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.493,,,-0.493,,-...,653,724,653.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.494,,,-0.494,,-...,654,725,654.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.579,-0.413,,-0.496,,--..,655,726,655.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.501,,,-0.501,,-...,656,727,656.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.507,,,-0.507,,-...,657,728,657.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.522,,,-0.522,,-...,658,729,658.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.532,,,-0.532,,-...,659,730,659.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.545,,,-0.545,,-...,660,731,660.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.552,,,-0.552,,-...,661,732,661.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.5589999999999999,,,-0.559,,-...,662,733,662.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.56,,,-0.56,,-...,663,734,663.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.568,,,-0.568,,-...,664,735,664.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.569,,,-0.569,,-...,665,736,665.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.57,,,-0.57,,-...,666,737,666.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.584,,,-0.584,,-...,667,738,667.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.586,,,-0.586,,-...,668,739,668.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.594,,,-0.594,,-...,669,740,669.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.622,,,-0.622,,-...,670,741,670.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.626,,,-0.626,,-...,671,742,671.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.628,,,-0.628,,-...,672,743,672.0
