,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
sb-431542,ctrp_SB-431542,Not Clinically Relevant,,-0.392,,-0.392,,.-..,602,681,602.0
xmd11-85h,gdsc_XMD11-85h,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,603,682,603.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.396,,,-0.396,,-...,605,683,605.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.396,,-0.396,,.-..,606,684,606.0
kin001-270,gdsc_KIN001-270,Not Clinically Relevant,-0.4,,,-0.4,,-...,607,685,607.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.4,,,-0.4,,-...,608,686,608.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.40700000000000003,,,-0.407,,-...,611,687,611.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,612,688,612.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.414,,,-0.414,,-...,614,689,614.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.418,,,-0.418,,-...,615,690,615.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.42,,,-0.42,,-...,616,691,616.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.42100000000000004,,,-0.421,,-...,617,692,617.0
brd-k49290616,ctrp_BRD-K49290616,Not Clinically Relevant,,-0.424,,-0.424,,.-..,618,693,618.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.424,,,-0.424,,-...,619,694,619.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.426,,,-0.426,,-...,620,695,620.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.428,,,-0.428,,-...,622,696,622.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.431,,,-0.431,,-...,623,697,623.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.43200000000000005,,,-0.432,,-...,624,698,624.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.433,,,-0.433,,-...,625,699,625.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.583,,-0.28600000000000003,-0.434,,-.-.,626,700,626.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.434,,,-0.434,,-...,627,701,627.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.435,,,-0.435,,-...,628,702,628.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,629,703,629.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,630,704,630.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.439,,,-0.439,,-...,631,705,631.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.444,,,-0.444,,-...,632,706,632.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.445,,,-0.445,,-...,633,707,633.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.447,,,-0.447,,-...,634,708,634.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.44799999999999995,,,-0.448,,-...,635,709,635.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.449,,,-0.449,,-...,636,710,636.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.452,,,-0.452,,-...,637,711,637.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.456,,,-0.456,,-...,638,712,638.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.456,,,-0.456,,-...,639,713,639.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.46299999999999997,,,-0.463,,-...,641,714,641.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.466,,,-0.466,,-...,642,715,642.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.466,,,-0.466,,-...,643,716,643.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.469,,,-0.469,,-...,644,717,644.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.479,,,-0.479,,-...,645,718,645.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.486,,,-0.486,,-...,646,719,646.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.48700000000000004,,,-0.487,,-...,647,720,647.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.49200000000000005,,,-0.492,,-...,649,721,649.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.496,,,-0.496,,-...,650,722,650.0
681640,gdsc_681640,Not Clinically Relevant,-0.506,,,-0.506,,-...,651,723,651.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.51,,,-0.51,,-...,652,724,652.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.511,,,-0.511,,-...,653,725,653.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.519,,,-0.519,,-...,654,726,654.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.52,,,-0.52,,-...,655,727,655.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.53,,,-0.53,,-...,656,728,656.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.536,,,-0.536,,-...,657,729,657.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.555,,,-0.555,,-...,659,730,659.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.557,,,-0.557,,-...,660,731,660.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.5579999999999999,,,-0.558,,-...,661,732,661.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.5589999999999999,,,-0.559,,-...,662,733,662.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.5589999999999999,,,-0.559,,-...,663,734,663.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.565,,,-0.565,,-...,664,735,664.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5660000000000001,,,-0.566,,-...,665,736,665.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.5720000000000001,,,-0.572,,-...,666,737,666.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.5770000000000001,,,-0.577,,-...,667,738,667.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.594,,,-0.594,,-...,668,739,668.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.617,,,-0.617,,-...,669,740,669.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.62,,,-0.62,,-...,670,741,670.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.623,,,-0.623,,-...,671,742,671.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.6459999999999999,,,-0.646,,-...,672,743,672.0
