,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.375,,-0.375,,.-..,607,683,607.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.376,,,-0.376,,-...,608,684,608.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.37799999999999995,,,-0.378,,-...,609,685,609.0
lfm-a13,gdsc_LFM-A13,Not Clinically Relevant,-0.381,,,-0.381,,-...,611,686,611.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.382,,,-0.382,,-...,612,687,612.0
tanespimycin,gdsc_Tanespimycin,HSP90 inhibitor,-0.49700000000000005,-0.268,,-0.383,,--..,613,688,613.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.384,,,-0.384,,-...,614,689,614.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.385,,,-0.385,,-...,615,690,615.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.387,,,-0.387,,-...,616,691,616.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,618,692,618.0
tgx221,gdsc_TGX221,Not Clinically Relevant,-0.395,,,-0.395,,-...,619,693,619.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,620,694,620.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.4,,,-0.4,,-...,621,695,621.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.401,,,-0.401,,-...,622,696,622.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.401,,,-0.401,,-...,623,697,623.0
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.40399999999999997,,,-0.404,,-...,624,698,624.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.405,,,-0.405,,-...,625,699,625.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.405,,-0.405,,.-..,626,700,626.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.406,,,-0.406,,-...,627,701,627.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.40700000000000003,,,-0.407,,-...,628,702,628.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.409,,,-0.409,,-...,629,703,629.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,630,704,630.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.414,,,-0.414,,-...,631,705,631.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.41600000000000004,,,-0.416,,-...,632,706,632.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.418,,,-0.418,,-...,633,707,633.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.42,,,-0.42,,-...,634,708,634.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.42200000000000004,,,-0.422,,-...,635,709,635.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.426,,,-0.426,,-...,636,710,636.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.428,,,-0.428,,-...,637,711,637.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.43,,,-0.43,,-...,639,712,639.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.488,-0.374,,-0.431,,--..,640,713,640.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.43200000000000005,,,-0.432,,-...,641,714,641.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.43200000000000005,,,-0.432,,-...,642,715,642.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.44,,,-0.44,,-...,644,716,644.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.441,,,-0.441,,-...,645,717,645.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.5660000000000001,,-0.32,-0.443,,-.-.,646,718,646.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.447,,,-0.447,,-...,647,719,647.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.45,,,-0.45,,-...,648,720,648.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.46,,,-0.46,,-...,649,721,649.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.46399999999999997,,,-0.464,,-...,651,722,651.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.469,,,-0.469,,-...,652,723,652.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.478,,,-0.478,,-...,653,724,653.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.479,,,-0.479,,-...,654,725,654.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.479,,,-0.479,,-...,655,726,655.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.49200000000000005,,,-0.492,,-...,656,727,656.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.547,-0.44,,-0.494,,--..,657,728,657.0
681640,gdsc_681640,Not Clinically Relevant,-0.506,,,-0.506,,-...,658,729,658.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.508,,,-0.508,,-...,659,730,659.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.51,,,-0.51,,-...,660,731,660.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.52,,,-0.52,,-...,661,732,661.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.522,,,-0.522,,-...,662,733,662.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.529,,,-0.529,,-...,663,734,663.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.5329999999999999,,,-0.533,,-...,664,735,664.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.545,,,-0.545,,-...,665,736,665.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.546,,,-0.546,,-...,666,737,666.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.56,,,-0.56,,-...,667,738,667.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.584,,,-0.584,,-...,668,739,668.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.585,,,-0.585,,-...,669,740,669.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.59,,,-0.59,,-...,670,741,670.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.591,,,-0.591,,-...,671,742,671.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.621,,,-0.621,,-...,672,743,672.0
