,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.389,,,-0.389,,-...,610,685,610.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.391,,,-0.391,,-...,611,686,611.0
jnk-9l,gdsc_JNK-9L,Not Clinically Relevant,-0.392,,,-0.392,,-...,612,687,612.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.395,,-0.395,,.-..,613,688,613.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.396,,,-0.396,,-...,614,689,614.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.397,,,-0.397,,-...,615,690,615.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.39899999999999997,,,-0.399,,-...,616,691,616.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.4,,,-0.4,,-...,617,692,617.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.4,,,-0.4,,-...,618,693,618.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.401,,,-0.401,,-...,619,694,619.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.402,,,-0.402,,-...,620,695,620.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.40299999999999997,,,-0.403,,-...,621,696,621.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.40399999999999997,,,-0.404,,-...,623,697,623.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.405,,,-0.405,,-...,624,698,624.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.406,,,-0.406,,-...,625,699,625.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.40700000000000003,,,-0.407,,-...,626,700,626.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.40700000000000003,,,-0.407,,-...,627,701,627.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.409,,,-0.409,,-...,628,702,628.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,629,703,629.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,630,704,630.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,631,705,631.0
nsc-87877,gdsc_NSC-87877,Not Clinically Relevant,-0.413,,,-0.413,,-...,632,706,632.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.545,,-0.284,-0.414,,-.-.,633,707,633.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.414,,,-0.414,,-...,634,708,634.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.42100000000000004,,,-0.421,,-...,635,709,635.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.428,,,-0.428,,-...,636,710,636.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.433,,,-0.433,,-...,637,711,637.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.434,,,-0.434,,-...,638,712,638.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.436,,,-0.436,,-...,639,713,639.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.439,,,-0.439,,-...,641,714,641.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.441,,,-0.441,,-...,642,715,642.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.445,,,-0.445,,-...,643,716,643.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.451,,,-0.451,,-...,645,717,645.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.451,,,-0.451,,-...,646,718,646.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.456,,,-0.456,,-...,647,719,647.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.46,,,-0.46,,-...,648,720,648.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.466,,,-0.466,,-...,649,721,649.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.47,,,-0.47,,-...,651,722,651.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.473,,,-0.473,,-...,652,723,652.0
xmd14-99,gdsc_XMD14-99,Not Clinically Relevant,-0.49200000000000005,,,-0.492,,-...,653,724,653.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.49200000000000005,,,-0.492,,-...,654,725,654.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.512,,,-0.512,,-...,655,726,655.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.516,,,-0.516,,-...,656,727,656.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.517,,,-0.517,,-...,657,728,657.0
681640,gdsc_681640,Not Clinically Relevant,-0.518,,,-0.518,,-...,658,729,658.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.518,,,-0.518,,-...,659,730,659.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.519,,,-0.519,,-...,660,731,660.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.52,,,-0.52,,-...,661,732,661.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.5379999999999999,,,-0.538,,-...,662,733,662.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5479999999999999,,,-0.548,,-...,663,734,663.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.557,,,-0.557,,-...,664,735,664.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.56,,,-0.56,,-...,665,736,665.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.564,,,-0.564,,-...,666,737,666.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.565,,,-0.565,,-...,667,738,667.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.583,,,-0.583,,-...,668,739,668.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.618,,,-0.618,,-...,669,740,669.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.625,,,-0.625,,-...,670,741,670.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.639,,,-0.639,,-...,671,742,671.0
alectinib,gdsc_Alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.6859999999999999,,,-0.686,,-...,672,743,672.0
