,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
bms-509744,gdsc_BMS-509744,Not Clinically Relevant,-0.392,,,-0.392,,-...,605,683,605.0
refametinib,gdsc_Refametinib,Not Clinically Relevant,-0.39299999999999996,,,-0.393,,-...,606,684,606.0
a-770041,gdsc_A-770041,Not Clinically Relevant,-0.397,,,-0.397,,-...,609,685,609.0
gsk1904529a,gdsc_GSK1904529A,Not Clinically Relevant,-0.397,,,-0.397,,-...,610,686,610.0
pf-4708671,gdsc_PF-4708671,Not Clinically Relevant,-0.401,,,-0.401,,-...,611,687,611.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.406,,,-0.406,,-...,613,688,613.0
kin001-270,gdsc_KIN001-270,Not Clinically Relevant,-0.408,,,-0.408,,-...,614,689,614.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.41,,-0.41,,.-..,615,690,615.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.41200000000000003,,,-0.412,,-...,617,691,617.0
eht-1864,gdsc_EHT-1864,Not Clinically Relevant,-0.415,,,-0.415,,-...,618,692,618.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.418,,,-0.418,,-...,619,693,619.0
sl0101,gdsc_SL0101,Not Clinically Relevant,-0.419,,,-0.419,,-...,620,694,620.0
kin001-266,gdsc_KIN001-266,Not Clinically Relevant,-0.42,,,-0.42,,-...,621,695,621.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.425,,,-0.425,,-...,622,696,622.0
xmd8-85,gdsc_XMD8-85,Not Clinically Relevant,-0.429,,,-0.429,,-...,623,697,623.0
fti-277,gdsc_FTI-277,Not Clinically Relevant,-0.433,,,-0.433,,-...,624,698,624.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.433,,,-0.433,,-...,625,699,625.0
ci-1040,gdsc_CI-1040,Not Clinically Relevant,-0.436,,,-0.436,,-...,626,700,626.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,627,701,627.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.43700000000000006,,,-0.437,,-...,628,702,628.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.43799999999999994,,,-0.438,,-...,629,703,629.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.439,,,-0.439,,-...,630,704,630.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.44299999999999995,,,-0.443,,-...,631,705,631.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.444,,,-0.444,,-...,632,706,632.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.607,,-0.284,-0.446,,-.-.,633,707,633.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.455,,,-0.455,,-...,635,708,635.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.455,,,-0.455,,-...,636,709,636.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.456,,,-0.456,,-...,637,710,637.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.456,,,-0.456,,-...,638,711,638.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.45799999999999996,,,-0.458,,-...,639,712,639.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.46299999999999997,,,-0.463,,-...,640,713,640.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.467,,,-0.467,,-...,641,714,641.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.475,,,-0.475,,-...,642,715,642.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.47600000000000003,,,-0.476,,-...,643,716,643.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.48,,,-0.48,,-...,644,717,644.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.48100000000000004,,,-0.481,,-...,645,718,645.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.48100000000000004,,,-0.481,,-...,646,719,646.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.48700000000000004,,,-0.487,,-...,648,720,648.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.5,,,-0.5,,-...,649,721,649.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.513,,,-0.513,,-...,650,722,650.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.52,,,-0.52,,-...,652,723,652.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.524,,,-0.524,,-...,653,724,653.0
681640,gdsc_681640,Not Clinically Relevant,-0.5329999999999999,,,-0.533,,-...,654,725,654.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.5379999999999999,,,-0.538,,-...,655,726,655.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.539,,,-0.539,,-...,656,727,656.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.54,,,-0.54,,-...,657,728,657.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.5479999999999999,,,-0.548,,-...,658,729,658.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.5670000000000001,,,-0.567,,-...,659,730,659.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.569,,,-0.569,,-...,660,731,660.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.58,,,-0.58,,-...,661,732,661.0
ql-xii-61,gdsc_QL-XII-61,Not Clinically Relevant,-0.58,,,-0.58,,-...,662,733,662.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.581,,,-0.581,,-...,663,734,663.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.583,,,-0.583,,-...,664,735,664.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.585,,,-0.585,,-...,665,736,665.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.586,,,-0.586,,-...,666,737,666.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.586,,,-0.586,,-...,667,738,667.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.603,,,-0.603,,-...,668,739,668.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.608,,,-0.608,,-...,669,740,669.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.629,,,-0.629,,-...,670,741,670.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.64,,,-0.64,,-...,671,742,671.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.65,,,-0.65,,-...,672,743,672.0
