drug_name,MED211
TNFRSF19,0.3274
AQP12A,0.3273
TRIB1,0.3268
lysylphenylalanyl-tyrosine,0.32659999999999995
CREB3,0.3264
remacemide,0.326
PSPH,0.3256
VIM,0.32530000000000003
HS2ST1,0.32520000000000004
EIF2S2,0.3249
EGR1,0.3248
GPR87,0.3246
ZER1,0.3246
DLX3,0.3245
PHTF1,0.32439999999999997
CPE,0.3243
SERPINA6,0.32420000000000004
dihydroxyphenylglycine,0.32409999999999994
RFXANK,0.32409999999999994
STK17A,0.324
salsolinol,0.324
ZNF768,0.32380000000000003
cyclopenthiazide,0.3235
NDUFA2,0.3234
BW-723C86,0.3233
CDK2,0.3232
TRAF2,0.32299999999999995
HYAL2,0.32299999999999995
PRDM4,0.32289999999999996
RICTOR,0.32280000000000003
CDC25B,0.32270000000000004
bupropion,0.3223
elesclomol,0.3218
CALM3,0.3218
NKX2-1,0.32170000000000004
RPP38,0.3214
CMPK1,0.3214
NPM1,0.3214
NDUFB1,0.3212
PRSS2,0.3206
alclometasone,0.3201
GABARAPL1,0.3201
cinchonine,0.3196
GALNS,0.3194
SLC16A4,0.3191
IDH3B,0.3189
ZNF577,0.3187
pemoline,0.3187
mirtazapine,0.31829999999999997
CETN3,0.31829999999999997
nomilin,0.3181
MTRR,0.3179
SLC22A23,0.3177
MAX,0.31739999999999996
flunisolide,0.31739999999999996
YK-4279,0.3173
EI-346-erlotinib-analog,0.3172
FGIN-1-27,0.3171
KCNN4,0.3171
benzylpenicillin,0.31670000000000004
COPS5,0.3166
KLF6,0.31629999999999997
HNF4G,0.316
DNAJB9,0.31579999999999997
selumetinib,0.3157
ZNF502,0.3155
EGR2,0.3154
SR-27897,0.3148
quinethazone,0.31420000000000003
CGRRF1,0.31420000000000003
MRGPRF,0.3139
TRAF3,0.3139
Serine proteases GOF,0.31379999999999997
MAT2A,0.31329999999999997
SMAD1,0.3132
HN1L,0.3129
PPIB,0.3127
HDAC4,0.3126
LRSAM1,0.3126
esomeprazole,0.3126
HMGA1,0.3126
salicin,0.3125
LCN2,0.3125
R-59022,0.3125
RPS19,0.31170000000000003
protriptyline,0.31170000000000003
ADH6,0.3115
MAPP-D-erythro,0.31120000000000003
RASSF1,0.31120000000000003
mycophenolic-acid,0.31079999999999997
GPR160,0.3098
ARID4B,0.3097
ZNF473,0.3093
PON3,0.30920000000000003
T-0070907,0.309
DIDO1,0.309
cortisone,0.30879999999999996
fenretinide,0.3085
CAPN1,0.3084
deguelin,0.3084
TMED7,0.3084
SPIC,0.3081
DVL2,0.3079
anandamide,0.3078
CD83,0.30760000000000004
thioridazine,0.30760000000000004
ZNF24,0.3075
BLZF1,0.3075
CGP-60474,0.3062
IGHMBP2,0.3062
EPS8,0.306
CPCCOEt,0.3059
"7,8-dihydro-L-biopterin",0.3057
ARFIP2,0.30510000000000004
NUDT5,0.3049
PREB,0.3049
everolimus,0.3048
TBC1D15,0.30469999999999997
ANKRD49,0.30469999999999997
NR1H4,0.3046
OXGR1,0.3044
SMARCAD1,0.3043
FDXR,0.3043
TRIB3,0.3043
GBP2,0.3035
FOXO3,0.3031
ALDH1B1,0.3029
JAK3-Inhibitor-II,0.30260000000000004
LMAN1,0.30219999999999997
CXCL12,0.30210000000000004
LFM-A12,0.302
PTP4A3,0.3014
hemado,0.3014
FOS transcription factor family GOF,0.3014
CSNK1G2,0.3013
neratinib,0.3013
CYP27B1,0.3012
MDL-73005EF,0.3011
NDUFB5,0.301
niridazole,0.3009
dihydroergotamine,0.3009
enobosarm,0.3007
YWHAQ,0.3006
BECN1,0.30010000000000003
JNK-9L,0.3
GGCX,0.3
desipramine,0.2995
GTF2A2,0.2995
BMS-641988,0.2995
MCOLN1,0.2992
BRD-K77690805,0.2991
TAAR8,0.2989
epirizole,0.2989
naproxen,0.2983
Na-K-Cl transporter inhibitor,0.2982
GABRP,0.2982
STRADB,0.2973
RAP1A,0.2973
minaprine,0.2967
EI-273,0.2966
NUDT6,0.2961
STK25,0.29600000000000004
SDF2L1,0.295
PCBD1,0.2944
IRAK1,0.2937
NAA50,0.29359999999999997
TOMM22,0.29309999999999997
CTNNA1,0.2927
CDO1,0.2924
MAGEA10,0.2924
talniflumate,0.2923
CGRRF1,0.2923
TDRD9,0.2921
RGS3,0.292
SA-792728,0.292
UBA52,0.2919
ARPC2,0.2917
LHX3,0.2917
catechin,0.2917
EGR3,0.2909
NSDHL,0.2908
piceatannol,0.2904
ZNF22,0.2902
"methyl-2,5-dihydroxycinnamate",0.2896
TMED9,0.2895
lobendazole,0.2894
CLK1,0.2887
TAL2,0.2887
piceid,0.2882
fulvestrant,0.2882
HSPA2,0.2882
YARS,0.2882
betamethasone,0.2872
SLC7A1,0.2869
DUSP11,0.2868
CSNK1A1,0.2867
PIN1,0.28559999999999997
devazepide,0.285
WEE1,0.285
ZNF24,0.2845
CS-1657,0.2843
huperzine-a,0.2839
aristolochic-acid,0.2839
VN1R4,0.2837
ELK1,0.2836
E2F1,0.2833
DCP1A,0.2828
benzatropine,0.2827
GPER,0.2825
CFLAR,0.2822
maprotiline,0.282
NR1H2,0.28190000000000004
SLC11A2,0.28190000000000004
RNPS1,0.2816
andarine,0.2816
LCMT1,0.2813
NNC-05-2090,0.2813
BRD-K76425766,0.2811
pimozide,0.281
TEX10,0.281
epothilone-a,0.2807
GLOD4,0.2805
FOSL2,0.2804
POLR2C,0.2803
tolbutamide,0.2803
cefdinir,0.2802
TSC2,0.2801
dextromethorphan,0.28
atorvastatin,0.28
metrizamide,0.2799
MPZL1,0.2798
RYBP,0.2797
HCN3,0.27940000000000004
HTATIP2,0.2791
BMS-182874,0.2788
HRAS,0.2785
propentofylline,0.2785
benzamil,0.2784
CAND1,0.2782
itopride,0.2776
TAF1B,0.2776
tropisetron,0.2775
dexamethasone,0.2775
OSR2,0.2774
thenoyltrifluoroacetone,0.2772
prazosin,0.2772
GMNN,0.2772
mefexamide,0.27690000000000003
zatebradine,0.27690000000000003
EIF4B,0.2767
SIRT5,0.2761
exemestane,0.2759
IPMK,0.2756
GNA13,0.2749
F5,0.2746
cyclosporin-a,0.27440000000000003
FKBP8,0.2742
GW-405833,0.2742
TRIM16,0.2742
EEF1D,0.27390000000000003
POLR2F,0.2731
glycocholic-acid,0.2729
SAL-1,0.2729
LIN28A,0.2727
NFIC,0.2725
DAXX,0.2723
ARHGEF7,0.27190000000000003
omeprazole,0.2718
SQRDL,0.2717
E-4031,0.2717
hydralazine,0.2716
ASH2L,0.27149999999999996
RNASET2,0.2709
progesterone,0.2707
ropinirole,0.2705
CDC25B,0.2704
rosuvastatin,0.2703
JAK inhibitor,0.2702
labetalol,0.27
CA-074-Me,0.2699
GPR84,0.2698
TMEM127,0.2697
famciclovir,0.2695
FER,0.26940000000000003
nifedipine,0.2693
gossypol,0.26899999999999996
GPR64,0.26890000000000003
loxapine,0.2685
SQ-22536,0.26839999999999997
aminoglutethimide,0.2683
AKTIP,0.2682
MGLL,0.2682
SB-203580,0.2681
homochlorcyclizine,0.268
fenoldopam,0.26739999999999997
CHRM1,0.2673
FFAR1,0.2673
nilutamide,0.2672
TAAR6,0.2669
HPRT1,0.26649999999999996
HDHD1,0.266
P2RX4,0.2655
diethyltoluamide,0.2646
BAY-59-3074,0.2642
cilostazol,0.2642
scriptaid,0.2641
DDX10,0.264
MTA3,0.2637
ADPGK,0.2632
fananserin,0.2632
HBE1,0.2632
PSAP,0.263
AT-7519,0.26239999999999997
hydrocortisone,0.26239999999999997
PFKFB3,0.2623
H-89,0.2622
NDUFA8,0.262
PRNP,0.262
THRAP3,0.26170000000000004
aminolevulinic-acid,0.2614
prednisone,0.2607
PUS7L,0.2605
TINF2,0.26030000000000003
PRSS3,0.25980000000000003
ZNF300,0.2596
COX6B2,0.2595
SGK3,0.25920000000000004
TAAR9,0.2586
SB-203186,0.2584
SWAP70,0.2576
U-18666A,0.25730000000000003
PARP10,0.25730000000000003
BW-B70C,0.2569
HSPB8,0.2568
MYL9,0.2564
CARD11,0.2563
benzamil,0.25579999999999997
NEK6,0.2555
F11,0.25489999999999996
LPL,0.2548
floxuridine,0.2545
JAK3-inhibitor-I,0.2531
ATP5F1,0.2528
PHA-665752,0.25239999999999996
PHF17,0.2505
BRF2,0.2504
ZFP161,0.2503
SPR,0.2502
dobutamine,0.2502
CUL2,0.2501
EIF4A2,0.24989999999999998
GABRG1,0.2491
PNLDC1,0.2484
CCBL1,0.2483
NIT1,0.248
GTF2H2,0.24789999999999998
mianserin,0.2477
CGP-37157,0.24739999999999998
DGKH,0.24739999999999998
CDK4,0.24719999999999998
FBXO7,0.24670000000000003
DMSO,0.2466
CASP4,0.2447
PHTPP,0.2445
SMARCA2,0.2444
imipramine,0.24420000000000003
SIRT6,0.2441
CLCN5,0.244
ATP5C1,0.2439
GK,0.2437
HLA-DMB,0.2426
JMJD6,0.24230000000000002
PNU-96415E,0.2419
CPT2,0.24170000000000003
STAMBP,0.2415
ZNF643,0.2414
SERPIND1,0.24109999999999998
oleanolic-acid,0.2408
MCCC1,0.2407
MCCC2,0.2404
ATP5H,0.2403
RPTOR,0.2397
UTS2R,0.23879999999999998
fluticasone,0.23879999999999998
BAG6,0.2382
FGFR1,0.2378
SHC4,0.2376
VIPR1,0.23739999999999997
ENDOG,0.23739999999999997
decitabine,0.2373
PPP3CB,0.2372
ETS1,0.237
Nucleoside reverse transcriptase inhibitor,0.237
dibenzoylmethane,0.2368
PQBP1,0.23670000000000002
fenbufen,0.2364
FOXF2,0.23629999999999998
RHEB,0.23600000000000002
nalbuphine,0.2353
PRLR,0.2353
MYL6,0.2347
ZFP28,0.2347
PARG,0.23440000000000003
HDAC2,0.23420000000000002
alaproclate,0.23399999999999999
hydrocortisone,0.2332
CLPP,0.233
ZNF274,0.2323
RAN,0.2322
pyroxamide,0.23190000000000002
TOX2,0.2318
carbenoxolone,0.23170000000000002
phentolamine,0.23149999999999998
H2AFV,0.2311
anabasine,0.23070000000000002
HLI-373,0.2304
yohimbine,0.23010000000000003
VN1R2,0.2297
MAPK12,0.2296
CGP-71683,0.2296
L-693403,0.2291
NSDHL,0.2289
HDAC10,0.2288
tyrphostin-A9,0.2288
TCF3,0.2288
PRR15L,0.2279
TOP2A,0.2278
AIRE,0.22769999999999999
ZIM3,0.22769999999999999
TAOK3,0.2274
GMPR2,0.22699999999999998
CERS3,0.2266
PPIE,0.2266
CPSF4,0.22649999999999998
chlorprothixene,0.22579999999999997
VARS,0.2255
ethambutol,0.2255
PAN2,0.2253
etifenin,0.2253
ZNF805,0.22519999999999998
RHOBTB1,0.2248
ARRB1,0.2245
auraptene,0.22440000000000002
FGB,0.2242
IKBKAP,0.2237
ALDH6A1,0.2236
CO-101244,0.223
HSP90AA1,0.223
limonin,0.2229
"16,16-dimethylprostaglandin-e2",0.2228
IL27,0.2224
GPX7,0.22210000000000002
SSBP4,0.22210000000000002
ACTR3,0.222
DCK,0.22190000000000001
nitrofural,0.22149999999999997
NLK,0.2213
TDRD3,0.22089999999999999
GPR139,0.2206
CYP24A1,0.22030000000000002
ZIC2,0.22030000000000002
CALR,0.21989999999999998
RDX,0.21960000000000002
PHF15,0.2194
DLX2,0.2194
rifampicin,0.2193
benzo(a)pyrene,0.2192
ZNF74,0.2186
AMBP,0.2183
OSR2,0.218
C16ORF80,0.218
chaetocin,0.218
UGT1A9,0.2177
triamcinolone,0.2173
daunorubicin,0.21719999999999998
tamoxifen,0.2169
SLC1A5,0.2168
ZNF133,0.2167
ZNF454,0.2165
TRAFD1,0.2164
metergoline,0.2163
suloctidil,0.2158
PAQR7,0.2157
OPN3,0.21539999999999998
pravastatin,0.2151
PDK1,0.2151
IL20,0.21489999999999998
ERF,0.2147
MAPKAPK2,0.214
SNX2,0.214
TNFSF13B,0.214
ARAF,0.2139
YM-298198,0.2133
dichlorobenzamil,0.2133
BRL-52537,0.21280000000000002
MAPK9,0.2127
NTAN1,0.2125
ERBB4,0.21239999999999998
ADI1,0.21230000000000002
GDI1,0.2122
RASSF1,0.2121
LY-303511,0.2112
NUP62,0.2108
BNIP3,0.21050000000000002
BRCA1,0.21030000000000001
SDZ-205-557,0.2102
hyoscyamine,0.2102
GPR87,0.2102
forskolin,0.2102
GLUL,0.2101
nimodipine,0.20989999999999998
CP-94253,0.2096
NCOA3,0.2095
pizotifen,0.20920000000000002
ZNF707,0.2091
TPMT,0.2087
USP1,0.20829999999999999
CCNG1,0.2079
B3GAT3,0.2079
fluvoxamine,0.207
IPO4,0.20670000000000002
stiripentol,0.2064
CTSH,0.20629999999999998
CDCA4,0.20600000000000002
ZNF554,0.2057
STXBP1,0.20559999999999998
RUVBL1,0.2052
CP-55940,0.20489999999999997
Retinoid receptor agonist,0.2043
tubocurarine,0.20420000000000002
6-benzylaminopurine,0.2041
ITGB3,0.2041
BIRC5,0.204
LACC1,0.2036
aripiprazole,0.20329999999999998
LYN,0.203
CD19,0.2029
COPS2,0.2023
droperidol,0.20190000000000002
BRD-K13872703,0.20170000000000002
PCSK9,0.2014
EP300,0.20120000000000002
PNU-22394,0.20120000000000002
NDUFS1,0.20079999999999998
GALE,0.2005
BUB3,0.1997
ZNF548,0.1996
RS-102221,0.1993
ETV5,0.19920000000000002
KSR2,0.1989
z-prolyl-prolinal,0.19879999999999998
scopolamine,0.1985
nobiletin,0.1985
BAG1,0.19829999999999998
CERS2,0.19760000000000003
CNOT3,0.1975
METTL1,0.1975
AR-C133057XX,0.1974
IKBKG,0.1972
ZNF266,0.1972
SLC25A46,0.19699999999999998
moxifloxacin,0.19699999999999998
PPAP2A,0.19690000000000002
mammea-a,0.1967
BCL2,0.19640000000000002
osthol,0.1963
BRD-K06956503,0.1959
linoleic-acid,0.19579999999999997
fludroxycortide,0.19579999999999997
BRD-K24127443,0.19579999999999997
IL4,0.19579999999999997
ipratropium,0.1957
PRKAR1A,0.1954
dibenzepin,0.1948
EPHA2,0.19469999999999998
CPD,0.1946
HSPD1,0.1946
PHF11,0.19440000000000002
hyoscyamine,0.1943
nalbuphine,0.1942
BRD-A61599461,0.19399999999999998
RK-682,0.19390000000000002
CSNK2B,0.1935
PARP2,0.1934
syrosingopine,0.1929
RPS13,0.1928
SULT1A1,0.1928
pregnenolone,0.1918
SCP2,0.19149999999999998
LSM6,0.1913
GR-103691,0.1909
GOT2,0.1909
DAPK1,0.19030000000000002
BCAT1,0.19010000000000002
SSBP4,0.18969999999999998
PEX13,0.18969999999999998
BD-1008,0.18960000000000002
GNG5,0.1892
HRH1,0.1891
ZK-756326,0.18899999999999997
CDK2-5-inhibitor,0.1887
UCL-2077,0.1887
SA-792987,0.1884
PHLPP1,0.1883
GPR174,0.1881
PCMT1,0.1877
LHPP,0.1868
HSF1,0.1864
SRPRB,0.1864
SB-222200,0.1862
CALML6,0.1862
KDELR2,0.1858
CYB5A,0.18539999999999998
LCN2,0.185
IRAK2,0.185
Homeobox Gene GOF,0.18469999999999998
GBGT1,0.1845
BBC3,0.1844
obatoclax,0.18420000000000003
GNAI3,0.1839
ZFP36L1,0.1837
GRHPR,0.1837
WFDC2,0.1832
retrorsine,0.18309999999999998
rilmenidine,0.1827
LPAR1,0.1827
abiraterone,0.1825
CD46,0.18230000000000002
isoliquiritigenin,0.1807
KUC103420N,0.1804
SKF-77434,0.18
BRD-K48969316,0.18
xylazine,0.1793
AIFM1,0.1788
IMPA1,0.1788
PTS,0.1788
SBNO1,0.1788
RBL1,0.1788
dipropyl-5ct,0.1782
EIF Proteins LOF,0.1779
strychnine,0.1779
PD-158780,0.1771
pirinixic-acid,0.17629999999999998
EPHA3,0.17620000000000002
HSPA1A,0.1761
NCS-382,0.1761
HOXB2,0.17600000000000002
RUVBL1,0.17559999999999998
PP-1,0.1754
LYPLA1,0.1754
RO-08-2750,0.1752
LRSAM1,0.1751
PTGR1,0.17489999999999997
MAPK12,0.1747
MCM7,0.1744
sildenafil,0.1743
megestrol,0.17350000000000002
APOA1,0.17329999999999998
TADA2A,0.1732
ANG,0.1728
IL13RA2,0.1726
REL,0.1724
ANXA5,0.1721
ATPA,0.172
PHF1,0.17170000000000002
PTK2,0.17129999999999998
PROC,0.1711
ZNF583,0.1711
MG-132,0.1707
sotalol,0.1705
GGPS1,0.17010000000000003
MRS-1334,0.1699
SUPT5H,0.1699
PLOD1,0.1697
KCNN4,0.16949999999999998
phenethyl-isothiocyanate,0.1693
MVP,0.1693
SRSF4,0.16920000000000002
GPRC5B,0.16920000000000002
testosterone,0.16899999999999998
MKNK2,0.1679
ritonavir,0.1672
SCYL3,0.16699999999999998
aprepitant,0.1663
TSTA3,0.1659
GABA receptor antagonist,0.1656
naproxol,0.1655
SFN,0.165
carmofur,0.1649
P38 MAPK inhibitor,0.1646
GJA1,0.16449999999999998
MED15,0.1642
EPO,0.1638
DAPK3,0.1637
TSEN2,0.1634
CCBL1,0.1631
CDC20,0.1631
TRAPPC3,0.1631
SMOX,0.16269999999999998
miglitol,0.16260000000000002
TADA2A,0.1623
NSC-632839,0.16210000000000002
zardaverine,0.16190000000000002
NDUFS2,0.16190000000000002
PLAU,0.1616
desoxycorticosterone,0.16140000000000002
talipexole,0.1609
STK38,0.16079999999999997
pinacidil,0.1606
mibefradil,0.1597
TES,0.1593
ERF,0.1586
BRD-K11757396,0.1585
GATA1,0.1583
TICAM2,0.15810000000000002
IGF2,0.1577
ISG20,0.1576
ZNF273,0.1575
NR2F6,0.1574
dovitinib,0.1574
BIRC5,0.1573
BRD-A97035593,0.1573
sunitinib,0.1572
indometacin,0.1572
MAS1L,0.1567
BRD-K20168484,0.1566
OTX1,0.1566
levofloxacin,0.1563
SMURF2,0.1563
SERTAD3,0.1561
INCA-6,0.1561
GALNT1,0.1559
alprenolol,0.1558
MMP2,0.1553
RDBP,0.1547
NPEPL1,0.15439999999999998
MYLK,0.15410000000000001
ZNF217,0.1537
HSD17B4,0.15259999999999999
mifepristone,0.1525
BRD-A83255679,0.152
Proteasome inhibitor,0.152
ATP5L,0.152
NFKBIL1,0.1515
HOXA10,0.15130000000000002
RUFY1,0.1512
PIGB,0.151
Trace amine receptors LOF,0.1505
indole,0.1505
eriochrome-black-t,0.15039999999999998
POLR2E,0.1503
ERAP1,0.1501
TUBB4B,0.14980000000000002
DNA polymerase inhibitor,0.14980000000000002
MKX,0.1497
C5ORF62,0.1493
W-9,0.1489
PTPLA,0.14859999999999998
MAPK13,0.1484
KCNQ1,0.1483
VTI1A,0.1482
hydroflumethiazide,0.1471
NEDD4,0.1471
BRD-K84421793,0.14679999999999999
KN-93,0.14679999999999999
TGX-221,0.1467
tranylcypromine,0.1465
cyclopentolate,0.1465
HLA-DQA1,0.1464
MAPK8,0.1459
diclofenac,0.1458
SKP1,0.145
enalaprilat,0.1449
DAPK1,0.1447
proguanil,0.1441
B4GALNT1,0.1431
prestwick-559,0.1431
MGAT1,0.14300000000000002
STAT3,0.1429
fenretinide,0.1426
BAPTA-AM,0.1424
OXCT1,0.1419
TXNL1,0.1416
CCNA2,0.1416
XPC,0.1413
G2E3,0.1409
MYC,0.1409
KIF2C,0.1407
PLAGL1,0.1406
RHOD,0.1405
KDM5A,0.1398
APHA-compound-8,0.1396
CTSB,0.1394
MAPK9,0.1393
MBD6,0.139
HSPA2,0.13849999999999998
Tricyclic antidepressant,0.1383
AICA-ribonucleotide,0.1382
CSRP1,0.1378
IGF2BP2,0.1378
S100A6,0.1378
SR-142948,0.1378
THRAP3,0.1378
RPS9,0.1377
CD40,0.1374
ezetimibe,0.1373
GBR-12783,0.13720000000000002
GUSB,0.1371
TAL2,0.13699999999999998
PSMB9,0.13699999999999998
KITLG,0.13699999999999998
FOXA2,0.13699999999999998
ME1,0.13699999999999998
PXK,0.1369
flavoxate,0.1368
NR4A2,0.1366
LCK,0.1362
NXF1,0.1361
ICI-204448,0.1361
bezafibrate,0.136
PPP1CA,0.136
LAMTOR3,0.1351
ABHD4,0.135
ZNF85,0.1344
nizatidine,0.1344
RB1,0.134
SPDEF,0.13369999999999999
RBL2,0.13369999999999999
fluphenazine,0.1335
MEN1,0.1326
TNFSF10,0.1324
CYCS,0.1322
raclopride,0.1321
ACD,0.1315
pergolide,0.1315
epicatechin,0.1308
EXOC6,0.13019999999999998
SKP2,0.12990000000000002
PRMT1,0.12990000000000002
BAY-36-7620,0.1293
SESN1,0.1293
CHEMBL-374350,0.129
MPHOSPH9,0.12890000000000001
RBM15B,0.1275
PDIA4,0.12689999999999999
PI4KA,0.12689999999999999
RPS10,0.1268
NDUFB3,0.1268
HMGB1,0.1266
CDK10,0.1264
TNIK,0.1263
ERBB3,0.1261
LMNB2,0.1261
TARDBP,0.1255
HLA-DQB1,0.1247
SLC9A1,0.1247
DYRK1A,0.1243
ZBTB48,0.1242
lawsone,0.12380000000000001
HOXC10,0.12359999999999999
HRH1,0.12240000000000001
OPA1,0.12240000000000001
MDM2-inhibitor,0.1217
retinyl,0.12119999999999999
LYPD3,0.12119999999999999
riboflavin,0.1206
DDC,0.12050000000000001
BPHL,0.1204
DDAH2,0.12029999999999999
PSMF1,0.1202
PTGER4,0.1192
SKAP2,0.1191
ZM-39923,0.1176
FZD5,0.11699999999999999
OPA1,0.1168
ZNF680,0.1165
STK19,0.1162
TEAD4,0.1161
triciribine,0.1159
TUBB2C,0.1155
ZNF436,0.1153
met-leu-phe,0.1153
SQ-29548,0.11449999999999999
SMAD4,0.1144
DFFB,0.1143
TST,0.1142
JUN,0.1131
SNX11,0.11289999999999999
2-(biphenyl-4-ylsulfonamido)pentanedioic-acid,0.11289999999999999
MAPK13,0.1127
CDK6,0.1127
isogedunin,0.1124
CRABP2,0.11220000000000001
BIX-01294,0.1119
NDUFA6,0.1117
isamoltan,0.1117
HG-6-64-01,0.1114
AZGP1,0.11130000000000001
FGFR1OP,0.1112
HMGN5,0.1106
ENOSF1,0.1097
UBE2V1,0.1096
AK4,0.1092
SLC2A2,0.10830000000000001
SNAPC1,0.1079
MET,0.10769999999999999
ZBTB41,0.1073
GLRX2,0.1067
SUCNR1,0.10550000000000001
danazol,0.10529999999999999
cephalotaxine,0.1051
TK1,0.1048
SERINC3,0.1041
KAT6B,0.1038
dihydrexidine,0.10369999999999999
MRPL43,0.10369999999999999
HIF1AN,0.10339999999999999
tracazolate,0.10310000000000001
PROSC,0.10300000000000001
SMS,0.1023
lobaric-acid,0.1012
ABL1,0.10039999999999999
PCA-4248,0.09960000000000001
AHR,0.0992
HLA-DRB1,0.09849999999999999
COX6B2,0.0978
NSC-693868,0.0973
CCND3,0.09720000000000001
DDX49,0.0962
GNG4,0.0958
molsidomine,0.0953
IRAK4,0.09519999999999999
P4HB,0.0949
ZNF555,0.0946
cyanopindolol,0.0942
glimepiride,0.0941
DLAT,0.09359999999999999
FIGF,0.0935
sphingosine,0.0934
POLR3C,0.0933
theophylline,0.09300000000000001
purvalanol-a,0.0926
alimemazine,0.0924
TSC1,0.09230000000000001
cerivastatin,0.092
SUB1,0.0917
CD59,0.0917
RBMS1,0.0917
ASF1A,0.0915
TFDP2,0.0913
STX1A,0.09119999999999999
pyrazolanthrone,0.0906
fludrocortisone,0.0894
SLC38A2,0.08900000000000001
ARPC1A,0.0885
OPN3,0.08839999999999999
IL4,0.0874
procarbazine,0.0873
LFM-A13,0.087
MST1R,0.0867
RHOB,0.08560000000000001
progesterone,0.0851
SPTLC1,0.08449999999999999
picotamide,0.0842
CS,0.0825
DNTTIP2,0.081
PRKCQ,0.0808
TNIP1,0.0802
ATP1B1,0.0801
KU-C103443N,0.0797
ESR1,0.0791
Cannabinoid receptor agonist,0.0788
FOXP4,0.0785
disulfiram,0.078
PCO-400,0.0771
PSMB2,0.07629999999999999
SLC1A1,0.0755
DERL1,0.0751
PKN2,0.0746
tetryzoline,0.07429999999999999
CANT1,0.0742
ALAD,0.0737
T-type calcium channel blocker,0.0736
CCNH,0.0732
TNFRSF13C,0.0729
chlorphenamine,0.0724
PLD1,0.0721
CYP51A1,0.0716
thiazolopyrimidine,0.0712
fluprostenol,0.0708
diloxanide,0.0704
rhapontin,0.0698
brimonidine,0.0696
CREB3L4,0.06849999999999999
SMARCC2,0.0684
TBX20,0.0673
DUSP22,0.06709999999999999
III606050,0.0667
dehydroisoandosterone,0.0663
Calmodulin antagonist,0.0659
GUK1,0.0653
ALDOC,0.0647
INSIG1,0.0647
FLT3 inhibitor,0.0646
VEGFB,0.0629
ZNF626,0.0625
SLC25A15,0.061200000000000004
BRD-K16604360,0.0611
IL12A,0.060899999999999996
rifapentine,0.059800000000000006
TKT,0.059500000000000004
BAX,0.058499999999999996
NEK4,0.0582
trimebutine,0.0582
PIK3CG,0.0579
L-168049,0.0562
methylprednisolone,0.0557
MSH2,0.0555
PDGFRB,0.0545
EIF2B2,0.0542
SLC30A8,0.053899999999999997
MTHFD2,0.053099999999999994
oxantel,0.051100000000000007
NDUFB2,0.0508
ZNF213,0.0507
C9ORF96,0.050499999999999996
PRKAG3,0.0499
indirubin,0.0481
trimidox,0.0479
ERBB3,0.0463
Serotonin receptor antagonist,0.045599999999999995
CCK receptor antagonist,0.0451
LY-165163,0.04190000000000001
L-741742,0.0405
LIG1,0.0398
HMGCR inhibitor,0.0391
SGK3,0.0377
carpindolol,0.0361
HIV protease inhibitor,0.0355
ZNF786,0.035
phenolphthalein,0.0334
tyrphostin-AG-18,0.032799999999999996
homatropine,0.0317
fluphenazine,0.030699999999999998
PEPD,0.0285
CDC25C,0.0275
SLC25A13,0.025
YEATS4,0.0233
zimelidine,0.022400000000000003
etazolate,0.0218
ANXA1,0.0134
ERCC5,0.0106
PDLIM1,0.0074
GSK3A,-0.0026
TUBB2A,-0.0042
G2 M Checkpoint LOF,-0.0076
ATF2,-0.0106
budesonide,-0.0127
CHEK2,-0.013600000000000001
YKT6,-0.0165
NEU1,-0.0171
CAMK1,-0.0179
CDK1,-0.0227
EGLN1,-0.023
MSH5,-0.0264
PIK3R1,-0.026600000000000002
benzonatate,-0.03
OXCT1,-0.0301
tribenoside,-0.031
mebeverine,-0.0325
MTF2,-0.034300000000000004
FOXP3,-0.0346
PI4KAP2,-0.0351
General transcription factors group 2 LOF,-0.0355
phenanthridone,-0.037000000000000005
ERLIN1,-0.0403
RNF167,-0.0433
TSSC4,-0.0436
HES1,-0.045
PYGL,-0.046
STK38L,-0.046799999999999994
RBM15B,-0.047
MLST8,-0.0472
chlorphensin,-0.04769999999999999
Dopamine receptor antagonist,-0.0484
ATM,-0.0495
ATP5F1,-0.049699999999999994
LARS2,-0.050199999999999995
CDK16,-0.0507
navitoclax,-0.0509
CISH,-0.0518
ritodrine,-0.0519
PHB,-0.0525
purmorphamine,-0.0528
CREB3L4,-0.0529
AHSP Pathway LOF,-0.054000000000000006
ME3,-0.0541
CHEK1,-0.0562
piperine,-0.056900000000000006
myricetin,-0.057
chloroxine,-0.0576
S100B,-0.057699999999999994
CAMK2D,-0.0584
TANK,-0.0587
ZNF653,-0.0587
palbociclib,-0.0588
flupentixol,-0.0593
MCM3,-0.060599999999999994
FDFT1,-0.0608
calpeptin,-0.0616
GMPS,-0.0622
DRD1,-0.0633
cefixime,-0.0633
wortmannin,-0.0641
EMF-bca1-60,-0.0647
PRDX1,-0.065
FTSJ1,-0.0659
HDAC11,-0.066
ZNF195,-0.0664
LEF1,-0.0667
GR-135531,-0.0667
BTK,-0.0674
C19ORF10,-0.0676
SYF2,-0.0681
BTK,-0.0682
importazole,-0.06849999999999999
HMGN4,-0.0687
DDIT3,-0.069
HOPX,-0.0697
thiethylperazine,-0.0698
RAB5A,-0.07
BD-1063,-0.0705
CKB,-0.0706
ELAC2,-0.0711
RRM1,-0.0736
corynanthine,-0.0736
PDK2,-0.0741
ACAA1,-0.07519999999999999
KIAA1279,-0.0755
DUSP6,-0.0762
SMAD5,-0.0767
