,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
kin001-270,gdsc_KIN001-270,Not Clinically Relevant,-0.40700000000000003,,,-0.407,,-...,608,683,608.0
avagacestat,gdsc_Avagacestat,Not Clinically Relevant,-0.409,,,-0.409,,-...,610,684,610.0
fmk,gdsc_FMK,Not Clinically Relevant,-0.41100000000000003,,,-0.411,,-...,611,685,611.0
o-6-benzylguanine,ctrp_O-6-benzylguanine,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair",,-0.41200000000000003,,-0.412,,.-..,612,686,612.0
birinapant,ctrp_birinapant,"SMAC mimetic, mostly to cIAP1, less potent against XIAP.",,-0.418,,-0.418,,.-..,613,687,613.0
cgp-082996,gdsc_CGP-082996,Not Clinically Relevant,-0.419,,,-0.419,,-...,614,688,614.0
doramapimod,gdsc_Doramapimod,Not Clinically Relevant,-0.42,,,-0.42,,-...,616,689,616.0
cct007093,gdsc_CCT007093,Not Clinically Relevant,-0.42100000000000004,,,-0.421,,-...,617,690,617.0
selisistat,gdsc_Selisistat,SIRT1 inhibitor,-0.42100000000000004,,,-0.421,,-...,618,691,618.0
plx-4720,gdsc_PLX-4720,Not Clinically Relevant,-0.47100000000000003,-0.373,,-0.422,,--..,619,692,619.0
fr-180204,gdsc_FR-180204,Not Clinically Relevant,-0.424,,,-0.424,,-...,620,693,620.0
ispinesib mesylate,gdsc_Ispinesib Mesylate,Not Clinically Relevant,-0.424,,,-0.424,,-...,621,694,621.0
nvp-bhg712,gdsc_NVP-BHG712,Not Clinically Relevant,-0.426,,,-0.426,,-...,622,695,622.0
pha-665752,gdsc_PHA-665752,Not Clinically Relevant,-0.556,,-0.295,-0.426,,-.-.,623,696,623.0
cgp-60474,gdsc_CGP-60474,Not Clinically Relevant,-0.428,,,-0.428,,-...,624,697,624.0
whi-p97,gdsc_WHI-P97,Not Clinically Relevant,-0.428,,,-0.428,,-...,625,698,625.0
nu7441,gdsc_NU7441,Not Clinically Relevant,-0.428,,,-0.428,,-...,626,699,626.0
xmd15-27,gdsc_XMD15-27,Not Clinically Relevant,-0.428,,,-0.428,,-...,627,700,627.0
jw-7-52-1,gdsc_JW-7-52-1,Not Clinically Relevant,-0.434,,,-0.434,,-...,628,701,628.0
sb216763,gdsc_SB216763,Not Clinically Relevant,-0.435,,,-0.435,,-...,629,702,629.0
kin001-236,gdsc_KIN001-236,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,630,703,630.0
stf-62247,gdsc_STF-62247,Not Clinically Relevant,-0.43799999999999994,,,-0.438,,-...,631,704,631.0
z-llnle-cho,gdsc_Z-LLNle-CHO,Not Clinically Relevant,-0.44,,,-0.44,,-...,632,705,632.0
jnk inhibitor viii,gdsc_JNK Inhibitor VIII,Not Clinically Relevant,-0.447,,,-0.447,,-...,634,706,634.0
bryostatin 1,gdsc_Bryostatin 1,Not Clinically Relevant,-0.45,,,-0.45,,-...,635,707,635.0
vismodegib,gdsc_Vismodegib,Hedgehog (Smoothened) antagonist (GDC-0449),-0.457,,,-0.457,,-...,637,708,637.0
xmd13-2,gdsc_XMD13-2,Not Clinically Relevant,-0.461,,,-0.461,,-...,638,709,638.0
bix02189,gdsc_BIX02189,Not Clinically Relevant,-0.462,,,-0.462,,-...,639,710,639.0
681640,gdsc_681640,Not Clinically Relevant,-0.467,,,-0.467,,-...,640,711,640.0
rapamycin,gdsc_Rapamycin,"rapamycin, mTOR inhibitor",-0.469,,,-0.469,,-...,641,712,641.0
iox2,gdsc_IOX2,Not Clinically Relevant,-0.47100000000000003,,,-0.471,,-...,642,713,642.0
ro-3306,gdsc_RO-3306,Not Clinically Relevant,-0.479,,,-0.479,,-...,643,714,643.0
cp724714,gdsc_CP724714,Not Clinically Relevant,-0.483,,,-0.483,,-...,644,715,644.0
tak-715,gdsc_TAK-715,Not Clinically Relevant,-0.485,,,-0.485,,-...,645,716,645.0
dabrafenib,gdsc_Dabrafenib,Braf (V600E) inhibitor,-0.552,-0.424,,-0.488,,--..,646,717,646.0
xav939,gdsc_XAV939,Not Clinically Relevant,-0.49,,,-0.49,,-...,647,718,647.0
xmd14-99,gdsc_XMD14-99,Not Clinically Relevant,-0.496,,,-0.496,,-...,648,719,648.0
pelitinib,gdsc_Pelitinib,Not Clinically Relevant,-0.498,,,-0.498,,-...,649,720,649.0
qs11,gdsc_QS11,Not Clinically Relevant,-0.5,,,-0.5,,-...,650,721,650.0
bx-912,gdsc_BX-912,Not Clinically Relevant,-0.5,,,-0.5,,-...,651,722,651.0
az628,gdsc_AZ628,Not Clinically Relevant,-0.506,,,-0.506,,-...,652,723,652.0
rtrail,gdsc_rTRAIL,Not Clinically Relevant,-0.526,,,-0.526,,-...,653,724,653.0
y-39983,gdsc_Y-39983,Not Clinically Relevant,-0.536,,,-0.536,,-...,654,725,654.0
gnf-2,gdsc_GNF-2,Not Clinically Relevant,-0.544,,,-0.544,,-...,655,726,655.0
wz-1-84,gdsc_WZ-1-84,Not Clinically Relevant,-0.547,,,-0.547,,-...,656,727,656.0
nutlin-3a (-),gdsc_Nutlin-3a (-),Not Clinically Relevant,-0.55,,,-0.55,,-...,657,728,657.0
gsk429286a,gdsc_GSK429286A,Not Clinically Relevant,-0.5539999999999999,,,-0.554,,-...,658,729,658.0
kin001-260,gdsc_KIN001-260,Not Clinically Relevant,-0.557,,,-0.557,,-...,659,730,659.0
cetuximab,gdsc_Cetuximab,Not Clinically Relevant,-0.5589999999999999,,,-0.559,,-...,660,731,660.0
idelalisib,gdsc_Idelalisib,"Idelalisib,  PI3K/p110δ inhibitor",-0.569,,,-0.569,,-...,661,732,661.0
cyclopamine,gdsc_Cyclopamine,Not Clinically Relevant,-0.5720000000000001,,,-0.572,,-...,662,733,662.0
motesanib,gdsc_Motesanib,Not Clinically Relevant,-0.584,,,-0.584,,-...,663,734,663.0
ql-xi-92,gdsc_QL-XI-92,Not Clinically Relevant,-0.586,,,-0.586,,-...,664,735,664.0
pd173074,gdsc_PD173074,Not Clinically Relevant,-0.59,,,-0.59,,-...,665,736,665.0
ql-xii-61,gdsc_QL-XII-61,Not Clinically Relevant,-0.594,,,-0.594,,-...,666,737,666.0
vx-11e,gdsc_VX-11e,Not Clinically Relevant,-0.606,,,-0.606,,-...,667,738,667.0
gw441756,gdsc_GW441756,Not Clinically Relevant,-0.61,,,-0.61,,-...,668,739,668.0
t0901317,gdsc_T0901317,Not Clinically Relevant,-0.622,,,-0.622,,-...,669,740,669.0
tl-2-105,gdsc_TL-2-105,Not Clinically Relevant,-0.624,,,-0.624,,-...,670,741,670.0
vnlg/124,gdsc_VNLG/124,Not Clinically Relevant,-0.6579999999999999,,,-0.658,,-...,671,742,671.0
alectinib,gdsc_Alectinib,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)",-0.7040000000000001,,,-0.704,,-...,672,743,672.0
